sigma_x,sigma_y,tau_xy
131149808.68485963,1205076086.581058,0.1
131149808.68485963,-1205076086.581058,0.1
-131149808.68485963,-1205076086.581058,0.1
-131149808.68485963,1205076086.581058,0.1
56878526.08977557,1268800008.2259033,0.1
56878526.08977557,-1268800008.2259033,0.1
-56878526.08977557,-1268800008.2259033,0.1
-56878526.08977557,1268800008.2259033,0.1
329252929.85128331,1234998874.8074265,0.1
329252929.85128331,-1234998874.8074265,0.1
-329252929.85128331,-1234998874.8074265,0.1
-329252929.85128331,1234998874.8074265,0.1
370282182.44076097,189029601.67378551,0.1
370282182.44076097,-189029601.67378551,0.1
-370282182.44076097,-189029601.67378551,0.1
-370282182.44076097,189029601.67378551,0.1
1499009477.0730729,903830613.86776328,0.1
1499009477.0730729,-903830613.86776328,0.1
-1499009477.0730729,-903830613.86776328,0.1
-1499009477.0730729,903830613.86776328,0.1
155223100.02519947,598912522.7184031,0.1
155223100.02519947,-598912522.7184031,0.1
-155223100.02519947,-598912522.7184031,0.1
-155223100.02519947,598912522.7184031,0.1
1165266357.6249156,798754398.23015153,0.1
1165266357.6249156,-798754398.23015153,0.1
-1165266357.6249156,-798754398.23015153,0.1
-1165266357.6249156,798754398.23015153,0.1
530420027.06250793,1093353434.1353037,0.1
530420027.06250793,-1093353434.1353037,0.1
-530420027.06250793,-1093353434.1353037,0.1
-530420027.06250793,1093353434.1353037,0.1
575462789.63710415,1212676777.1859665,0.1
575462789.63710415,-1212676777.1859665,0.1
-575462789.63710415,-1212676777.1859665,0.1
-575462789.63710415,1212676777.1859665,0.1
1311538504.0806632,594085337.82818377,0.1
1311538504.0806632,-594085337.82818377,0.1
-1311538504.0806632,-594085337.82818377,0.1
-1311538504.0806632,594085337.82818377,0.1
945692799.79437208,1484660815.2685192,0.1
945692799.79437208,-1484660815.2685192,0.1
-945692799.79437208,-1484660815.2685192,0.1
-945692799.79437208,1484660815.2685192,0.1
975254648.18359709,997820028.67860377,0.1
975254648.18359709,-997820028.67860377,0.1
-975254648.18359709,-997820028.67860377,0.1
-975254648.18359709,997820028.67860377,0.1
217306139.35451657,1424532650.8798656,0.1
217306139.35451657,-1424532650.8798656,0.1
-217306139.35451657,-1424532650.8798656,0.1
-217306139.35451657,1424532650.8798656,0.1
1376648244.6838,156143660.57714602,0.1
1376648244.6838,-156143660.57714602,0.1
-1376648244.6838,-156143660.57714602,0.1
-1376648244.6838,156143660.57714602,0.1
1470327696.2677763,1402746247.6193044,0.1
1470327696.2677763,-1402746247.6193044,0.1
-1470327696.2677763,-1402746247.6193044,0.1
-1470327696.2677763,1402746247.6193044,0.1
671620901.47535229,486558709.92618114,0.1
671620901.47535229,-486558709.92618114,0.1
-671620901.47535229,-486558709.92618114,0.1
-671620901.47535229,486558709.92618114,0.1
1247333935.5060306,480878057.18387341,0.1
1247333935.5060306,-480878057.18387341,0.1
-1247333935.5060306,-480878057.18387341,0.1
-1247333935.5060306,480878057.18387341,0.1
989101813.77001143,828443966.63251126,0.1
989101813.77001143,-828443966.63251126,0.1
-989101813.77001143,-828443966.63251126,0.1
-989101813.77001143,828443966.63251126,0.1
1223952289.217804,1325786615.4139712,0.1
1223952289.217804,-1325786615.4139712,0.1
-1223952289.217804,-1325786615.4139712,0.1
-1223952289.217804,1325786615.4139712,0.1
104766199.82922857,602787653.29258895,0.1
104766199.82922857,-602787653.29258895,0.1
-104766199.82922857,-602787653.29258895,0.1
-104766199.82922857,602787653.29258895,0.1
303537865.82955694,1503742050.717629,0.1
303537865.82955694,-1503742050.717629,0.1
-303537865.82955694,-1503742050.717629,0.1
-303537865.82955694,1503742050.717629,0.1
620206719.63120031,1188076016.5335495,0.1
620206719.63120031,-1188076016.5335495,0.1
-620206719.63120031,-1188076016.5335495,0.1
-620206719.63120031,1188076016.5335495,0.1
1460364076.4402163,881061756.68546772,0.1
1460364076.4402163,-881061756.68546772,0.1
-1460364076.4402163,-881061756.68546772,0.1
-1460364076.4402163,881061756.68546772,0.1
192837124.63917285,479710795.39048564,0.1
192837124.63917285,-479710795.39048564,0.1
-192837124.63917285,-479710795.39048564,0.1
-192837124.63917285,479710795.39048564,0.1
221079858.09911925,466220535.7823658,0.1
221079858.09911925,-466220535.7823658,0.1
-221079858.09911925,-466220535.7823658,0.1
-221079858.09911925,466220535.7823658,0.1
1031826342.7050612,456704925.57778698,0.1
1031826342.7050612,-456704925.57778698,0.1
-1031826342.7050612,-456704925.57778698,0.1
-1031826342.7050612,456704925.57778698,0.1
196200441.72421926,1085779064.4839668,0.1
196200441.72421926,-1085779064.4839668,0.1
-196200441.72421926,-1085779064.4839668,0.1
-196200441.72421926,1085779064.4839668,0.1
440339540.0227977,1152821269.959717,0.1
440339540.0227977,-1152821269.959717,0.1
-440339540.0227977,-1152821269.959717,0.1
-440339540.0227977,1152821269.959717,0.1
379588319.70019078,1306977340.2063019,0.1
379588319.70019078,-1306977340.2063019,0.1
-379588319.70019078,-1306977340.2063019,0.1
-379588319.70019078,1306977340.2063019,0.1
746162288.88996994,212506619.35545352,0.1
746162288.88996994,-212506619.35545352,0.1
-746162288.88996994,-212506619.35545352,0.1
-746162288.88996994,212506619.35545352,0.1
1139964107.2844622,659154072.64628983,0.1
1139964107.2844622,-659154072.64628983,0.1
-1139964107.2844622,-659154072.64628983,0.1
-1139964107.2844622,659154072.64628983,0.1
485217417.19088703,69467551.768938854,0.1
485217417.19088703,-69467551.768938854,0.1
-485217417.19088703,-69467551.768938854,0.1
-485217417.19088703,69467551.768938854,0.1
350790014.71065557,787287043.72056293,0.1
350790014.71065557,-787287043.72056293,0.1
-350790014.71065557,-787287043.72056293,0.1
-350790014.71065557,787287043.72056293,0.1
615267646.81863248,351949784.90562981,0.1
615267646.81863248,-351949784.90562981,0.1
-615267646.81863248,-351949784.90562981,0.1
-615267646.81863248,351949784.90562981,0.1
953616884.66833937,617655398.66418827,0.1
953616884.66833937,-617655398.66418827,0.1
-953616884.66833937,-617655398.66418827,0.1
-953616884.66833937,617655398.66418827,0.1
1242594072.7673028,112967532.23978081,0.1
1242594072.7673028,-112967532.23978081,0.1
-1242594072.7673028,-112967532.23978081,0.1
-1242594072.7673028,112967532.23978081,0.1
1368339017.7337277,244047671.38142726,0.1
1368339017.7337277,-244047671.38142726,0.1
-1368339017.7337277,-244047671.38142726,0.1
-1368339017.7337277,244047671.38142726,0.1
582987096.64949477,178978283.82148764,0.1
582987096.64949477,-178978283.82148764,0.1
-582987096.64949477,-178978283.82148764,0.1
-582987096.64949477,178978283.82148764,0.1
1519838466.8060374,508416170.05159771,0.1
1519838466.8060374,-508416170.05159771,0.1
-1519838466.8060374,-508416170.05159771,0.1
-1519838466.8060374,508416170.05159771,0.1
117255463.03369521,126916641.8698862,0.1
117255463.03369521,-126916641.8698862,0.1
-117255463.03369521,-126916641.8698862,0.1
-117255463.03369521,126916641.8698862,0.1
1055625756.0942094,645209957.72358418,0.1
1055625756.0942094,-645209957.72358418,0.1
-1055625756.0942094,-645209957.72358418,0.1
-1055625756.0942094,645209957.72358418,0.1
67831729.619012818,311065662.60248733,0.1
67831729.619012818,-311065662.60248733,0.1
-67831729.619012818,-311065662.60248733,0.1
-67831729.619012818,311065662.60248733,0.1
674261625.98643661,403184929.29139924,0.1
674261625.98643661,-403184929.29139924,0.1
-674261625.98643661,-403184929.29139924,0.1
-674261625.98643661,403184929.29139924,0.1
322198201.53861761,1247447890.9685833,0.1
322198201.53861761,-1247447890.9685833,0.1
-322198201.53861761,-1247447890.9685833,0.1
-322198201.53861761,1247447890.9685833,0.1
1462192469.0032892,52496121.568829477,0.1
1462192469.0032892,-52496121.568829477,0.1
-1462192469.0032892,-52496121.568829477,0.1
-1462192469.0032892,52496121.568829477,0.1
1194548312.1045828,963920889.722579,0.1
1194548312.1045828,-963920889.722579,0.1
-1194548312.1045828,-963920889.722579,0.1
-1194548312.1045828,963920889.722579,0.1
638243040.36852729,359854983.38619059,0.1
638243040.36852729,-359854983.38619059,0.1
-638243040.36852729,-359854983.38619059,0.1
-638243040.36852729,359854983.38619059,0.1
1212690949.8324649,1249660108.4435284,0.1
1212690949.8324649,-1249660108.4435284,0.1
-1212690949.8324649,-1249660108.4435284,0.1
-1212690949.8324649,1249660108.4435284,0.1
866583226.55629945,1135036907.7072303,0.1
866583226.55629945,-1135036907.7072303,0.1
-866583226.55629945,-1135036907.7072303,0.1
-866583226.55629945,1135036907.7072303,0.1
1109108714.9676538,130489500.87284344,0.1
1109108714.9676538,-130489500.87284344,0.1
-1109108714.9676538,-130489500.87284344,0.1
-1109108714.9676538,130489500.87284344,0.1
1026768161.3458433,1276986573.9700351,0.1
1026768161.3458433,-1276986573.9700351,0.1
-1026768161.3458433,-1276986573.9700351,0.1
-1026768161.3458433,1276986573.9700351,0.1
540159554.98028719,963414408.58181739,0.1
540159554.98028719,-963414408.58181739,0.1
-540159554.98028719,-963414408.58181739,0.1
-540159554.98028719,963414408.58181739,0.1
651057404.855358,777541215.32622957,0.1
651057404.855358,-777541215.32622957,0.1
-651057404.855358,-777541215.32622957,0.1
-651057404.855358,777541215.32622957,0.1
86171532.683596849,469451886.84493893,0.1
86171532.683596849,-469451886.84493893,0.1
-86171532.683596849,-469451886.84493893,0.1
-86171532.683596849,469451886.84493893,0.1
999703117.61837697,1057297522.766574,0.1
999703117.61837697,-1057297522.766574,0.1
-999703117.61837697,-1057297522.766574,0.1
-999703117.61837697,1057297522.766574,0.1
825633889.8141942,11099615.624689516,0.1
825633889.8141942,-11099615.624689516,0.1
-825633889.8141942,-11099615.624689516,0.1
-825633889.8141942,11099615.624689516,0.1
490241777.72970629,1168073139.4290373,0.1
490241777.72970629,-1168073139.4290373,0.1
-490241777.72970629,-1168073139.4290373,0.1
-490241777.72970629,1168073139.4290373,0.1
1280887299.6376929,218109256.16969353,0.1
1280887299.6376929,-218109256.16969353,0.1
-1280887299.6376929,-218109256.16969353,0.1
-1280887299.6376929,218109256.16969353,0.1
652262229.87691426,1262264238.5198331,0.1
652262229.87691426,-1262264238.5198331,0.1
-652262229.87691426,-1262264238.5198331,0.1
-652262229.87691426,1262264238.5198331,0.1
1406597912.4535513,984913696.85784519,0.1
1406597912.4535513,-984913696.85784519,0.1
-1406597912.4535513,-984913696.85784519,0.1
-1406597912.4535513,984913696.85784519,0.1
