sigma_x,sigma_y,tau_xy
-3169441573.8994346,-2573945959.0076785,0.1
-3169441573.8994346,2573945959.0076785,0.1
1508397212.6636052,1763189509.9151528,0.1
1508397212.6636052,-1763189509.9151528,0.1
-1508397212.6636052,-1763189509.9151528,0.1
-1508397212.6636052,1763189509.9151528,0.1
3794323331.2678771,1167601007.1512835,0.1
3794323331.2678771,-1167601007.1512835,0.1
-3794323331.2678771,-1167601007.1512835,0.1
-3794323331.2678771,1167601007.1512835,0.1
3377221202.9727335,2360528589.6966333,0.1
3377221202.9727335,-2360528589.6966333,0.1
-3377221202.9727335,-2360528589.6966333,0.1
-3377221202.9727335,2360528589.6966333,0.1
3872540416.0082865,1041868633.6232201,0.1
3872540416.0082865,-1041868633.6232201,0.1
-3872540416.0082865,-1041868633.6232201,0.1
-3872540416.0082865,1041868633.6232201,0.1
2065763997.1448164,3092889967.9080162,0.1
2065763997.1448164,-3092889967.9080162,0.1
-2065763997.1448164,-3092889967.9080162,0.1
-2065763997.1448164,3092889967.9080162,0.1
1753037396.7719171,3883392099.9791636,0.1
1753037396.7719171,-3883392099.9791636,0.1
-1753037396.7719171,-3883392099.9791636,0.1
-1753037396.7719171,3883392099.9791636,0.1
923713871.95432532,3951356925.3612533,0.1
923713871.95432532,-3951356925.3612533,0.1
-923713871.95432532,-3951356925.3612533,0.1
-923713871.95432532,3951356925.3612533,0.1
289656742.23689401,752474224.7494154,0.1
289656742.23689401,-752474224.7494154,0.1
-289656742.23689401,-752474224.7494154,0.1
-289656742.23689401,752474224.7494154,0.1
1278269379.3087528,4025430879.9124746,0.1
1278269379.3087528,-4025430879.9124746,0.1
-1278269379.3087528,-4025430879.9124746,0.1
-1278269379.3087528,4025430879.9124746,0.1
1732103728.7123129,195612071.2343536,0.1
1732103728.7123129,-195612071.2343536,0.1
-1732103728.7123129,-195612071.2343536,0.1
-1732103728.7123129,195612071.2343536,0.1
3871017121.7574382,1870621540.0904694,0.1
3871017121.7574382,-1870621540.0904694,0.1
-3871017121.7574382,-1870621540.0904694,0.1
-3871017121.7574382,1870621540.0904694,0.1
4172519349.7058883,2396882317.8639598,0.1
4172519349.7058883,-2396882317.8639598,0.1
-4172519349.7058883,-2396882317.8639598,0.1
-4172519349.7058883,2396882317.8639598,0.1
2674534501.5230212,3752055400.9762459,0.1
2674534501.5230212,-3752055400.9762459,0.1
-2674534501.5230212,-3752055400.9762459,0.1
-2674534501.5230212,3752055400.9762459,0.1
3044190425.4545274,2885526717.0598702,0.1
3044190425.4545274,-2885526717.0598702,0.1
-3044190425.4545274,-2885526717.0598702,0.1
-3044190425.4545274,2885526717.0598702,0.1
2136221857.7825584,2625389964.181284,0.1
2136221857.7825584,-2625389964.181284,0.1
-2136221857.7825584,-2625389964.181284,0.1
-2136221857.7825584,2625389964.181284,0.1
2383497071.1031713,2548815736.8772058,0.1
2383497071.1031713,-2548815736.8772058,0.1
-2383497071.1031713,-2548815736.8772058,0.1
-2383497071.1031713,2548815736.8772058,0.1
987821267.65388143,3759527493.9483476,0.1
987821267.65388143,-3759527493.9483476,0.1
-987821267.65388143,-3759527493.9483476,0.1
-987821267.65388143,3759527493.9483476,0.1
1581756670.282892,2962708042.2983799,0.1
1581756670.282892,-2962708042.2983799,0.1
-1581756670.282892,-2962708042.2983799,0.1
-1581756670.282892,2962708042.2983799,0.1
2831668180.8191252,2641625187.5708652,0.1
2831668180.8191252,-2641625187.5708652,0.1
-2831668180.8191252,-2641625187.5708652,0.1
-2831668180.8191252,2641625187.5708652,0.1
398102677.60012698,3987782554.2896852,0.1
398102677.60012698,-3987782554.2896852,0.1
-398102677.60012698,-3987782554.2896852,0.1
-398102677.60012698,3987782554.2896852,0.1
2060741454.7327733,1953348605.4938157,0.1
2060741454.7327733,-1953348605.4938157,0.1
-2060741454.7327733,-1953348605.4938157,0.1
-2060741454.7327733,1953348605.4938157,0.1
4217916256.8606062,1929746994.1668804,0.1
4217916256.8606062,-1929746994.1668804,0.1
-4217916256.8606062,-1929746994.1668804,0.1
-4217916256.8606062,1929746994.1668804,0.1
238055120.09706527,4251479698.4325843,0.1
238055120.09706527,-4251479698.4325843,0.1
-238055120.09706527,-4251479698.4325843,0.1
-238055120.09706527,4251479698.4325843,0.1
2561146793.7750154,2945068035.3452315,0.1
2561146793.7750154,-2945068035.3452315,0.1
-2561146793.7750154,-2945068035.3452315,0.1
-2561146793.7750154,2945068035.3452315,0.1
70646919.275260448,1328172212.2801888,0.1
70646919.275260448,-1328172212.2801888,0.1
-70646919.275260448,-1328172212.2801888,0.1
-70646919.275260448,1328172212.2801888,0.1
2231481577.7913857,3996461357.3774748,0.1
2231481577.7913857,-3996461357.3774748,0.1
-2231481577.7913857,-3996461357.3774748,0.1
-2231481577.7913857,3996461357.3774748,0.1
51554716.824200332,3404053032.4110131,0.1
51554716.824200332,-3404053032.4110131,0.1
-51554716.824200332,-3404053032.4110131,0.1
-51554716.824200332,3404053032.4110131,0.1
2248198512.1062069,838623489.08589768,0.1
2248198512.1062069,-838623489.08589768,0.1
-2248198512.1062069,-838623489.08589768,0.1
-2248198512.1062069,838623489.08589768,0.1
2895515550.8445854,3094731297.3614249,0.1
2895515550.8445854,-3094731297.3614249,0.1
-2895515550.8445854,-3094731297.3614249,0.1
-2895515550.8445854,3094731297.3614249,0.1
2195506113.7421002,2019310161.7675326,0.1
2195506113.7421002,-2019310161.7675326,0.1
-2195506113.7421002,-2019310161.7675326,0.1
-2195506113.7421002,2019310161.7675326,0.1
1783975455.7034087,1612279301.9587295,0.1
1783975455.7034087,-1612279301.9587295,0.1
-1783975455.7034087,-1612279301.9587295,0.1
-1783975455.7034087,1612279301.9587295,0.1
3412820252.3682871,1838806825.9509294,0.1
3412820252.3682871,-1838806825.9509294,0.1
-3412820252.3682871,-1838806825.9509294,0.1
-3412820252.3682871,1838806825.9509294,0.1
3591498119.2884622,1033569284.5907744,0.1
3591498119.2884622,-1033569284.5907744,0.1
-3591498119.2884622,-1033569284.5907744,0.1
-3591498119.2884622,1033569284.5907744,0.1
17401724.728854172,1783702953.657393,0.1
17401724.728854172,-1783702953.657393,0.1
-17401724.728854172,-1783702953.657393,0.1
-17401724.728854172,1783702953.657393,0.1
2348451841.9017305,1063972416.0695451,0.1
2348451841.9017305,-1063972416.0695451,0.1
-2348451841.9017305,-1063972416.0695451,0.1
-2348451841.9017305,1063972416.0695451,0.1
2271123313.8761024,3583346787.647037,0.1
2271123313.8761024,-3583346787.647037,0.1
-2271123313.8761024,-3583346787.647037,0.1
-2271123313.8761024,3583346787.647037,0.1
475832901.55457878,228715953.83907989,0.1
475832901.55457878,-228715953.83907989,0.1
-475832901.55457878,-228715953.83907989,0.1
-475832901.55457878,228715953.83907989,0.1
180655718.76044518,231894628.09037507,0.1
180655718.76044518,-231894628.09037507,0.1
-180655718.76044518,-231894628.09037507,0.1
-180655718.76044518,231894628.09037507,0.1
