sigma_x,sigma_y,tau_xy
566209698.59137738,1855211264.2942679,0.1
566209698.59137738,-1855211264.2942679,0.1
-566209698.59137738,-1855211264.2942679,0.1
-566209698.59137738,1855211264.2942679,0.1
1919970345.781039,299748433.49024278,0.1
1919970345.781039,-299748433.49024278,0.1
-1919970345.781039,-299748433.49024278,0.1
-1919970345.781039,299748433.49024278,0.1
733205898.38361967,1582878549.0623295,0.1
733205898.38361967,-1582878549.0623295,0.1
-733205898.38361967,-1582878549.0623295,0.1
-733205898.38361967,1582878549.0623295,0.1
206473112.85532731,1077842657.8984516,0.1
206473112.85532731,-1077842657.8984516,0.1
-206473112.85532731,-1077842657.8984516,0.1
-206473112.85532731,1077842657.8984516,0.1
1989448851.756201,448492367.36920011,0.1
1989448851.756201,-448492367.36920011,0.1
-1989448851.756201,-448492367.36920011,0.1
-1989448851.756201,448492367.36920011,0.1
714361391.81491649,788133179.13756955,0.1
714361391.81491649,-788133179.13756955,0.1
-714361391.81491649,-788133179.13756955,0.1
-714361391.81491649,788133179.13756955,0.1
635317760.67273939,187749942.08682653,0.1
635317760.67273939,-187749942.08682653,0.1
-635317760.67273939,-187749942.08682653,0.1
-635317760.67273939,187749942.08682653,0.1
608835572.55574954,678702564.57670915,0.1
608835572.55574954,-678702564.57670915,0.1
-608835572.55574954,-678702564.57670915,0.1
-608835572.55574954,678702564.57670915,0.1
587675008.57357335,2035076507.2561109,0.1
587675008.57357335,-2035076507.2561109,0.1
-587675008.57357335,-2035076507.2561109,0.1
-587675008.57357335,2035076507.2561109,0.1
749678943.05430853,1706735847.1278682,0.1
749678943.05430853,-1706735847.1278682,0.1
-749678943.05430853,-1706735847.1278682,0.1
-749678943.05430853,1706735847.1278682,0.1
551024346.99001026,213983375.49810815,0.1
551024346.99001026,-213983375.49810815,0.1
-551024346.99001026,-213983375.49810815,0.1
-551024346.99001026,213983375.49810815,0.1
649337989.06247103,833141337.2051158,0.1
649337989.06247103,-833141337.2051158,0.1
-649337989.06247103,-833141337.2051158,0.1
-649337989.06247103,833141337.2051158,0.1
1083565931.0644262,1998344891.0696354,0.1
1083565931.0644262,-1998344891.0696354,0.1
-1083565931.0644262,-1998344891.0696354,0.1
-1083565931.0644262,1998344891.0696354,0.1
716502986.7247014,1967126969.9447689,0.1
716502986.7247014,-1967126969.9447689,0.1
-716502986.7247014,-1967126969.9447689,0.1
-716502986.7247014,1967126969.9447689,0.1
368530376.41315955,182743336.18080989,0.1
368530376.41315955,-182743336.18080989,0.1
-368530376.41315955,-182743336.18080989,0.1
-368530376.41315955,182743336.18080989,0.1
153171498.8270264,760638933.12026155,0.1
153171498.8270264,-760638933.12026155,0.1
-153171498.8270264,-760638933.12026155,0.1
-153171498.8270264,760638933.12026155,0.1
2032308203.1406395,141036230.22797197,0.1
2032308203.1406395,-141036230.22797197,0.1
-2032308203.1406395,-141036230.22797197,0.1
-2032308203.1406395,141036230.22797197,0.1
1145913497.2742624,640683498.9965409,0.1
1145913497.2742624,-640683498.9965409,0.1
-1145913497.2742624,-640683498.9965409,0.1
-1145913497.2742624,640683498.9965409,0.1
1589421813.8197582,755611875.06075811,0.1
1589421813.8197582,-755611875.06075811,0.1
-1589421813.8197582,-755611875.06075811,0.1
-1589421813.8197582,755611875.06075811,0.1
1934232528.194253,1893566873.7380023,0.1
1934232528.194253,-1893566873.7380023,0.1
-1934232528.194253,-1893566873.7380023,0.1
-1934232528.194253,1893566873.7380023,0.1
1805737099.6415956,285515691.53598362,0.1
1805737099.6415956,-285515691.53598362,0.1
-1805737099.6415956,-285515691.53598362,0.1
-1805737099.6415956,285515691.53598362,0.1
1883337997.3225648,1304239910.0878947,0.1
1883337997.3225648,-1304239910.0878947,0.1
-1883337997.3225648,-1304239910.0878947,0.1
-1883337997.3225648,1304239910.0878947,0.1
829919962.80258834,372685812.1701107,0.1
829919962.80258834,-372685812.1701107,0.1
-829919962.80258834,-372685812.1701107,0.1
-829919962.80258834,372685812.1701107,0.1
1108493666.7518613,761929602.60959542,0.1
1108493666.7518613,-761929602.60959542,0.1
-1108493666.7518613,-761929602.60959542,0.1
-1108493666.7518613,761929602.60959542,0.1
1578274274.7628419,435434885.39074367,0.1
1578274274.7628419,-435434885.39074367,0.1
-1578274274.7628419,-435434885.39074367,0.1
-1578274274.7628419,435434885.39074367,0.1
536957938.37914503,1471753910.7505486,0.1
536957938.37914503,-1471753910.7505486,0.1
-536957938.37914503,-1471753910.7505486,0.1
-536957938.37914503,1471753910.7505486,0.1
175682275.26203743,2034297139.7526414,0.1
175682275.26203743,-2034297139.7526414,0.1
-175682275.26203743,-2034297139.7526414,0.1
-175682275.26203743,2034297139.7526414,0.1
1696321609.8517792,1990961578.408196,0.1
1696321609.8517792,-1990961578.408196,0.1
-1696321609.8517792,-1990961578.408196,0.1
-1696321609.8517792,1990961578.408196,0.1
188935840.61157805,424450994.977723,0.1
188935840.61157805,-424450994.977723,0.1
-188935840.61157805,-424450994.977723,0.1
-188935840.61157805,424450994.977723,0.1
1347096968.2944722,535820346.58342999,0.1
1347096968.2944722,-535820346.58342999,0.1
-1347096968.2944722,-535820346.58342999,0.1
-1347096968.2944722,535820346.58342999,0.1
1022015495.5507715,627979617.25486743,0.1
1022015495.5507715,-627979617.25486743,0.1
-1022015495.5507715,-627979617.25486743,0.1
-1022015495.5507715,627979617.25486743,0.1
688242789.48321581,1750405579.0265405,0.1
688242789.48321581,-1750405579.0265405,0.1
-688242789.48321581,-1750405579.0265405,0.1
-688242789.48321581,1750405579.0265405,0.1
1143135685.3881414,803338536.68128312,0.1
1143135685.3881414,-803338536.68128312,0.1
-1143135685.3881414,-803338536.68128312,0.1
-1143135685.3881414,803338536.68128312,0.1
479239406.18921816,2057557386.5834496,0.1
479239406.18921816,-2057557386.5834496,0.1
-479239406.18921816,-2057557386.5834496,0.1
-479239406.18921816,2057557386.5834496,0.1
1548503435.1725168,1692105107.2250569,0.1
1548503435.1725168,-1692105107.2250569,0.1
-1548503435.1725168,-1692105107.2250569,0.1
-1548503435.1725168,1692105107.2250569,0.1
540352918.66027653,159897103.8868843,0.1
540352918.66027653,-159897103.8868843,0.1
-540352918.66027653,-159897103.8868843,0.1
-540352918.66027653,159897103.8868843,0.1
1345338767.7649,1583205340.3492377,0.1
1345338767.7649,-1583205340.3492377,0.1
-1345338767.7649,-1583205340.3492377,0.1
-1345338767.7649,1583205340.3492377,0.1
28989665.284673728,1973722028.7070193,0.1
28989665.284673728,-1973722028.7070193,0.1
-28989665.284673728,-1973722028.7070193,0.1
-28989665.284673728,1973722028.7070193,0.1
554524490.27153969,1956650833.3375754,0.1
554524490.27153969,-1956650833.3375754,0.1
-554524490.27153969,-1956650833.3375754,0.1
-554524490.27153969,1956650833.3375754,0.1
376824514.2660377,1882119111.1908751,0.1
376824514.2660377,-1882119111.1908751,0.1
-376824514.2660377,-1882119111.1908751,0.1
-376824514.2660377,1882119111.1908751,0.1
685404272.09545171,186498813.44522533,0.1
685404272.09545171,-186498813.44522533,0.1
-685404272.09545171,-186498813.44522533,0.1
-685404272.09545171,186498813.44522533,0.1
