sigma_x,sigma_y,tau_xy
961173206.18087053,522921379.83526629,0.1
961173206.18087053,-522921379.83526629,0.1
-961173206.18087053,-522921379.83526629,0.1
-961173206.18087053,522921379.83526629,0.1
1774909496.4242451,2663510031.8424768,0.1
1774909496.4242451,-2663510031.8424768,0.1
-1774909496.4242451,-2663510031.8424768,0.1
-1774909496.4242451,2663510031.8424768,0.1
2500012823.477479,1096472130.6223919,0.1
2500012823.477479,-1096472130.6223919,0.1
-2500012823.477479,-1096472130.6223919,0.1
-2500012823.477479,1096472130.6223919,0.1
2730691494.413589,176402492.79533598,0.1
2730691494.413589,-176402492.79533598,0.1
-2730691494.413589,-176402492.79533598,0.1
-2730691494.413589,176402492.79533598,0.1
1456488733.964256,1031391876.083868,0.1
1456488733.964256,-1031391876.083868,0.1
-1456488733.964256,-1031391876.083868,0.1
-1456488733.964256,1031391876.083868,0.1
2916214240.8775206,889886980.32700002,0.1
2916214240.8775206,-889886980.32700002,0.1
-2916214240.8775206,-889886980.32700002,0.1
-2916214240.8775206,889886980.32700002,0.1
2826109888.3138638,1477349872.0811422,0.1
2826109888.3138638,-1477349872.0811422,0.1
-2826109888.3138638,-1477349872.0811422,0.1
-2826109888.3138638,1477349872.0811422,0.1
2115707615.3035183,680777781.06384575,0.1
2115707615.3035183,-680777781.06384575,0.1
-2115707615.3035183,-680777781.06384575,0.1
-2115707615.3035183,680777781.06384575,0.1
537110058.99060559,2800053274.7792411,0.1
537110058.99060559,-2800053274.7792411,0.1
-537110058.99060559,-2800053274.7792411,0.1
-537110058.99060559,2800053274.7792411,0.1
2229077843.5852094,1471091757.8432784,0.1
2229077843.5852094,-1471091757.8432784,0.1
-2229077843.5852094,-1471091757.8432784,0.1
-2229077843.5852094,1471091757.8432784,0.1
1121904534.5910416,1609777106.4288468,0.1
1121904534.5910416,-1609777106.4288468,0.1
-1121904534.5910416,-1609777106.4288468,0.1
-1121904534.5910416,1609777106.4288468,0.1
795926236.48162556,577286522.24794078,0.1
795926236.48162556,-577286522.24794078,0.1
-795926236.48162556,-577286522.24794078,0.1
-795926236.48162556,577286522.24794078,0.1
484073318.50680673,821381587.58635139,0.1
484073318.50680673,-821381587.58635139,0.1
-484073318.50680673,-821381587.58635139,0.1
-484073318.50680673,821381587.58635139,0.1
966736103.46237266,1624783784.7875142,0.1
966736103.46237266,-1624783784.7875142,0.1
-966736103.46237266,-1624783784.7875142,0.1
-966736103.46237266,1624783784.7875142,0.1
1926626154.2913578,1345291158.3582506,0.1
1926626154.2913578,-1345291158.3582506,0.1
-1926626154.2913578,-1345291158.3582506,0.1
-1926626154.2913578,1345291158.3582506,0.1
1483924650.3723137,2006647962.3022561,0.1
1483924650.3723137,-2006647962.3022561,0.1
-1483924650.3723137,-2006647962.3022561,0.1
-1483924650.3723137,2006647962.3022561,0.1
1448513059.13083,2222655136.2641902,0.1
1448513059.13083,-2222655136.2641902,0.1
-1448513059.13083,-2222655136.2641902,0.1
-1448513059.13083,2222655136.2641902,0.1
841736536.46124232,1679086113.1613398,0.1
841736536.46124232,-1679086113.1613398,0.1
-841736536.46124232,-1679086113.1613398,0.1
-841736536.46124232,1679086113.1613398,0.1
2544139840.7646317,779405887.01276898,0.1
2544139840.7646317,-779405887.01276898,0.1
-2544139840.7646317,-779405887.01276898,0.1
-2544139840.7646317,779405887.01276898,0.1
821626874.06599045,510178890.20018661,0.1
821626874.06599045,-510178890.20018661,0.1
-821626874.06599045,-510178890.20018661,0.1
-821626874.06599045,510178890.20018661,0.1
1795088869.6656728,1454893122.5096896,0.1
1795088869.6656728,-1454893122.5096896,0.1
-1795088869.6656728,-1454893122.5096896,0.1
-1795088869.6656728,1454893122.5096896,0.1
1760725705.6692894,2875779798.1012788,0.1
1760725705.6692894,-2875779798.1012788,0.1
-1760725705.6692894,-2875779798.1012788,0.1
-1760725705.6692894,2875779798.1012788,0.1
642003287.89479518,181684318.90998483,0.1
642003287.89479518,-181684318.90998483,0.1
-642003287.89479518,-181684318.90998483,0.1
-642003287.89479518,181684318.90998483,0.1
317386982.55191886,968887917.82970655,0.1
317386982.55191886,-968887917.82970655,0.1
-317386982.55191886,-968887917.82970655,0.1
-317386982.55191886,968887917.82970655,0.1
1913103595.9554918,2232043610.2165432,0.1
1913103595.9554918,-2232043610.2165432,0.1
-1913103595.9554918,-2232043610.2165432,0.1
-1913103595.9554918,2232043610.2165432,0.1
937433331.36501038,738745474.46945453,0.1
937433331.36501038,-738745474.46945453,0.1
-937433331.36501038,-738745474.46945453,0.1
-937433331.36501038,738745474.46945453,0.1
444341789.87988657,1577863448.7892156,0.1
444341789.87988657,-1577863448.7892156,0.1
-444341789.87988657,-1577863448.7892156,0.1
-444341789.87988657,1577863448.7892156,0.1
1626536100.7351811,2114490194.1923504,0.1
1626536100.7351811,-2114490194.1923504,0.1
-1626536100.7351811,-2114490194.1923504,0.1
-1626536100.7351811,2114490194.1923504,0.1
2292391414.4361482,1857452201.579093,0.1
2292391414.4361482,-1857452201.579093,0.1
-2292391414.4361482,-1857452201.579093,0.1
-2292391414.4361482,1857452201.579093,0.1
2589043143.3495631,1223659733.7773128,0.1
2589043143.3495631,-1223659733.7773128,0.1
-2589043143.3495631,-1223659733.7773128,0.1
-2589043143.3495631,1223659733.7773128,0.1
94433772.974699393,2011491185.0324204,0.1
94433772.974699393,-2011491185.0324204,0.1
-94433772.974699393,-2011491185.0324204,0.1
-94433772.974699393,2011491185.0324204,0.1
2677873565.9806805,1736748495.5429437,0.1
2677873565.9806805,-1736748495.5429437,0.1
-2677873565.9806805,-1736748495.5429437,0.1
-2677873565.9806805,1736748495.5429437,0.1
473915535.25657684,2186812964.573278,0.1
473915535.25657684,-2186812964.573278,0.1
-473915535.25657684,-2186812964.573278,0.1
-473915535.25657684,2186812964.573278,0.1
2150953857.2086458,318941976.8857981,0.1
2150953857.2086458,-318941976.8857981,0.1
-2150953857.2086458,-318941976.8857981,0.1
-2150953857.2086458,318941976.8857981,0.1
2662530134.4302249,1828978310.4270704,0.1
2662530134.4302249,-1828978310.4270704,0.1
-2662530134.4302249,-1828978310.4270704,0.1
-2662530134.4302249,1828978310.4270704,0.1
1507394176.0936739,1440601746.5119739,0.1
1507394176.0936739,-1440601746.5119739,0.1
-1507394176.0936739,-1440601746.5119739,0.1
-1507394176.0936739,1440601746.5119739,0.1
2132195076.2722611,2336458122.7885437,0.1
2132195076.2722611,-2336458122.7885437,0.1
-2132195076.2722611,-2336458122.7885437,0.1
-2132195076.2722611,2336458122.7885437,0.1
274152525.24599314,2199297923.3235211,0.1
274152525.24599314,-2199297923.3235211,0.1
-274152525.24599314,-2199297923.3235211,0.1
-274152525.24599314,2199297923.3235211,0.1
140811154.77901164,349232484.85840625,0.1
140811154.77901164,-349232484.85840625,0.1
-140811154.77901164,-349232484.85840625,0.1
-140811154.77901164,349232484.85840625,0.1
696392002.16929948,2731029515.8769436,0.1
696392002.16929948,-2731029515.8769436,0.1
-696392002.16929948,-2731029515.8769436,0.1
-696392002.16929948,2731029515.8769436,0.1
2140419905.7753885,2383462904.8247838,0.1
2140419905.7753885,-2383462904.8247838,0.1
-2140419905.7753885,-2383462904.8247838,0.1
-2140419905.7753885,2383462904.8247838,0.1
219992653.92754349,2352175691.9481359,0.1
219992653.92754349,-2352175691.9481359,0.1
-219992653.92754349,-2352175691.9481359,0.1
-219992653.92754349,2352175691.9481359,0.1
670826888.92271423,1969776671.5273836,0.1
670826888.92271423,-1969776671.5273836,0.1
-670826888.92271423,-1969776671.5273836,0.1
-670826888.92271423,1969776671.5273836,0.1
1387921728.5894563,485761244.27054423,0.1
1387921728.5894563,-485761244.27054423,0.1
-1387921728.5894563,-485761244.27054423,0.1
-1387921728.5894563,485761244.27054423,0.1
1870143308.6199791,1326020127.1546392,0.1
1870143308.6199791,-1326020127.1546392,0.1
-1870143308.6199791,-1326020127.1546392,0.1
-1870143308.6199791,1326020127.1546392,0.1
