sigma_x,sigma_y,tau_xy
-2627569859.238667,-2842200249.8058219,0.1
-2627569859.238667,2842200249.8058219,0.1
727061877.44303262,1927461201.3886349,0.1
727061877.44303262,-1927461201.3886349,0.1
-727061877.44303262,-1927461201.3886349,0.1
-727061877.44303262,1927461201.3886349,0.1
2684227489.8836598,355754551.78685564,0.1
2684227489.8836598,-355754551.78685564,0.1
-2684227489.8836598,-355754551.78685564,0.1
-2684227489.8836598,355754551.78685564,0.1
884288209.01855934,1385310215.5478039,0.1
884288209.01855934,-1385310215.5478039,0.1
-884288209.01855934,-1385310215.5478039,0.1
-884288209.01855934,1385310215.5478039,0.1
519735562.97397107,497474482.71705043,0.1
519735562.97397107,-497474482.71705043,0.1
-519735562.97397107,-497474482.71705043,0.1
-519735562.97397107,497474482.71705043,0.1
2164426572.6866026,197172869.70853186,0.1
2164426572.6866026,-197172869.70853186,0.1
-2164426572.6866026,-197172869.70853186,0.1
-2164426572.6866026,197172869.70853186,0.1
1237917110.3968103,2488863040.2341323,0.1
1237917110.3968103,-2488863040.2341323,0.1
-1237917110.3968103,-2488863040.2341323,0.1
-1237917110.3968103,2488863040.2341323,0.1
3014767233.1354504,1321599003.4932246,0.1
3014767233.1354504,-1321599003.4932246,0.1
-3014767233.1354504,-1321599003.4932246,0.1
-3014767233.1354504,1321599003.4932246,0.1
897059488.58442032,27120283.242151614,0.1
897059488.58442032,-27120283.242151614,0.1
-897059488.58442032,-27120283.242151614,0.1
-897059488.58442032,27120283.242151614,0.1
197578199.0202221,268460228.62640691,0.1
197578199.0202221,-268460228.62640691,0.1
-197578199.0202221,-268460228.62640691,0.1
-197578199.0202221,268460228.62640691,0.1
2261561343.9650521,1431255724.5413916,0.1
2261561343.9650521,-1431255724.5413916,0.1
-2261561343.9650521,-1431255724.5413916,0.1
-2261561343.9650521,1431255724.5413916,0.1
2281292746.7835689,1871477089.8892937,0.1
2281292746.7835689,-1871477089.8892937,0.1
-2281292746.7835689,-1871477089.8892937,0.1
-2281292746.7835689,1871477089.8892937,0.1
1185083452.4889977,1684574537.8389966,0.1
1185083452.4889977,-1684574537.8389966,0.1
-1185083452.4889977,-1684574537.8389966,0.1
-1185083452.4889977,1684574537.8389966,0.1
894412766.66597664,174572588.67744952,0.1
894412766.66597664,-174572588.67744952,0.1
-894412766.66597664,-174572588.67744952,0.1
-894412766.66597664,174572588.67744952,0.1
1494481739.8957305,2686894889.1301141,0.1
1494481739.8957305,-2686894889.1301141,0.1
-1494481739.8957305,-2686894889.1301141,0.1
-1494481739.8957305,2686894889.1301141,0.1
1926261191.2432861,633017787.31649935,0.1
1926261191.2432861,-633017787.31649935,0.1
-1926261191.2432861,-633017787.31649935,0.1
-1926261191.2432861,633017787.31649935,0.1
3135441895.5370841,2570947937.5632997,0.1
3135441895.5370841,-2570947937.5632997,0.1
-3135441895.5370841,-2570947937.5632997,0.1
-3135441895.5370841,2570947937.5632997,0.1
525871717.55198652,1975906797.3772459,0.1
525871717.55198652,-1975906797.3772459,0.1
-525871717.55198652,-1975906797.3772459,0.1
-525871717.55198652,1975906797.3772459,0.1
1945388365.9638658,1120805869.7805266,0.1
1945388365.9638658,-1120805869.7805266,0.1
-1945388365.9638658,-1120805869.7805266,0.1
-1945388365.9638658,1120805869.7805266,0.1
1591651866.9798779,1617802021.0213532,0.1
1591651866.9798779,-1617802021.0213532,0.1
-1591651866.9798779,-1617802021.0213532,0.1
-1591651866.9798779,1617802021.0213532,0.1
2511910185.1824536,339218957.08511955,0.1
2511910185.1824536,-339218957.08511955,0.1
-2511910185.1824536,-339218957.08511955,0.1
-2511910185.1824536,339218957.08511955,0.1
97628435.30945237,963006254.47080696,0.1
97628435.30945237,-963006254.47080696,0.1
-97628435.30945237,-963006254.47080696,0.1
-97628435.30945237,963006254.47080696,0.1
273343762.90992624,1068125452.5723381,0.1
273343762.90992624,-1068125452.5723381,0.1
-273343762.90992624,-1068125452.5723381,0.1
-273343762.90992624,1068125452.5723381,0.1
1636113538.7191992,1458077352.1252089,0.1
1636113538.7191992,-1458077352.1252089,0.1
-1636113538.7191992,-1458077352.1252089,0.1
-1636113538.7191992,1458077352.1252089,0.1
827740698.57645369,826227670.13686419,0.1
827740698.57645369,-826227670.13686419,0.1
-827740698.57645369,-826227670.13686419,0.1
-827740698.57645369,826227670.13686419,0.1
1050718264.2427064,1598500986.3859866,0.1
1050718264.2427064,-1598500986.3859866,0.1
-1050718264.2427064,-1598500986.3859866,0.1
-1050718264.2427064,1598500986.3859866,0.1
2025449144.5159431,1597987175.8351328,0.1
2025449144.5159431,-1597987175.8351328,0.1
-2025449144.5159431,-1597987175.8351328,0.1
-2025449144.5159431,1597987175.8351328,0.1
1898189674.6262856,870351505.44349623,0.1
1898189674.6262856,-870351505.44349623,0.1
-1898189674.6262856,-870351505.44349623,0.1
-1898189674.6262856,870351505.44349623,0.1
815362147.47561669,967963252.20214951,0.1
815362147.47561669,-967963252.20214951,0.1
-815362147.47561669,-967963252.20214951,0.1
-815362147.47561669,967963252.20214951,0.1
2493052784.000011,1738192463.2557111,0.1
2493052784.000011,-1738192463.2557111,0.1
-2493052784.000011,-1738192463.2557111,0.1
-2493052784.000011,1738192463.2557111,0.1
280090282.49071556,1501844918.2966397,0.1
280090282.49071556,-1501844918.2966397,0.1
-280090282.49071556,-1501844918.2966397,0.1
-280090282.49071556,1501844918.2966397,0.1
230054957.23628175,3030490698.2194982,0.1
230054957.23628175,-3030490698.2194982,0.1
-230054957.23628175,-3030490698.2194982,0.1
-230054957.23628175,3030490698.2194982,0.1
1019714922.3105531,2648326129.8986378,0.1
1019714922.3105531,-2648326129.8986378,0.1
-1019714922.3105531,-2648326129.8986378,0.1
-1019714922.3105531,2648326129.8986378,0.1
1719583820.7727304,861693155.5658654,0.1
1719583820.7727304,-861693155.5658654,0.1
-1719583820.7727304,-861693155.5658654,0.1
-1719583820.7727304,861693155.5658654,0.1
2785174682.7060156,2968187049.1817713,0.1
2785174682.7060156,-2968187049.1817713,0.1
-2785174682.7060156,-2968187049.1817713,0.1
-2785174682.7060156,2968187049.1817713,0.1
3060815203.1466188,2714382961.7111745,0.1
3060815203.1466188,-2714382961.7111745,0.1
-3060815203.1466188,-2714382961.7111745,0.1
-3060815203.1466188,2714382961.7111745,0.1
2749896060.5232553,949062907.60989118,0.1
2749896060.5232553,-949062907.60989118,0.1
-2749896060.5232553,-949062907.60989118,0.1
-2749896060.5232553,949062907.60989118,0.1
1425102681.6104856,1035340611.6688335,0.1
1425102681.6104856,-1035340611.6688335,0.1
-1425102681.6104856,-1035340611.6688335,0.1
-1425102681.6104856,1035340611.6688335,0.1
3066941892.2871432,2273084732.0861201,0.1
3066941892.2871432,-2273084732.0861201,0.1
-3066941892.2871432,-2273084732.0861201,0.1
-3066941892.2871432,2273084732.0861201,0.1
748998990.21841455,2822701256.8793535,0.1
748998990.21841455,-2822701256.8793535,0.1
-748998990.21841455,-2822701256.8793535,0.1
-748998990.21841455,2822701256.8793535,0.1
2716712761.8067813,1212386289.6467552,0.1
2716712761.8067813,-1212386289.6467552,0.1
-2716712761.8067813,-1212386289.6467552,0.1
-2716712761.8067813,1212386289.6467552,0.1
149295490.56432071,946780473.2673912,0.1
149295490.56432071,-946780473.2673912,0.1
-149295490.56432071,-946780473.2673912,0.1
-149295490.56432071,946780473.2673912,0.1
3133565572.9738598,14422720.076726053,0.1
3133565572.9738598,-14422720.076726053,0.1
-3133565572.9738598,-14422720.076726053,0.1
-3133565572.9738598,14422720.076726053,0.1
1024865447.3390294,207272916.19938064,0.1
1024865447.3390294,-207272916.19938064,0.1
-1024865447.3390294,-207272916.19938064,0.1
-1024865447.3390294,207272916.19938064,0.1
1231714130.0570617,1729410828.7214091,0.1
1231714130.0570617,-1729410828.7214091,0.1
-1231714130.0570617,-1729410828.7214091,0.1
-1231714130.0570617,1729410828.7214091,0.1
971576380.58345068,2393019739.595624,0.1
971576380.58345068,-2393019739.595624,0.1
-971576380.58345068,-2393019739.595624,0.1
-971576380.58345068,2393019739.595624,0.1
2341776395.0617681,1708421930.6290193,0.1
2341776395.0617681,-1708421930.6290193,0.1
-2341776395.0617681,-1708421930.6290193,0.1
-2341776395.0617681,1708421930.6290193,0.1
536473398.30456388,559145908.13732028,0.1
536473398.30456388,-559145908.13732028,0.1
-536473398.30456388,-559145908.13732028,0.1
-536473398.30456388,559145908.13732028,0.1
2780533547.8308554,1445647780.3545382,0.1
2780533547.8308554,-1445647780.3545382,0.1
-2780533547.8308554,-1445647780.3545382,0.1
-2780533547.8308554,1445647780.3545382,0.1
2654769941.6887326,198040833.1629127,0.1
2654769941.6887326,-198040833.1629127,0.1
-2654769941.6887326,-198040833.1629127,0.1
-2654769941.6887326,198040833.1629127,0.1
2166369955.3542233,1155246864.8673248,0.1
2166369955.3542233,-1155246864.8673248,0.1
-2166369955.3542233,-1155246864.8673248,0.1
-2166369955.3542233,1155246864.8673248,0.1
1246626272.9189289,2313459946.5139318,0.1
1246626272.9189289,-2313459946.5139318,0.1
-1246626272.9189289,-2313459946.5139318,0.1
-1246626272.9189289,2313459946.5139318,0.1
2130882149.9619651,1353351885.808609,0.1
2130882149.9619651,-1353351885.808609,0.1
-2130882149.9619651,-1353351885.808609,0.1
-2130882149.9619651,1353351885.808609,0.1
934512978.50861394,1816029633.3649096,0.1
934512978.50861394,-1816029633.3649096,0.1
-934512978.50861394,-1816029633.3649096,0.1
-934512978.50861394,1816029633.3649096,0.1
2281810599.293941,2244795870.1184258,0.1
2281810599.293941,-2244795870.1184258,0.1
-2281810599.293941,-2244795870.1184258,0.1
-2281810599.293941,2244795870.1184258,0.1
2243681019.1430197,1699033268.3429794,0.1
2243681019.1430197,-1699033268.3429794,0.1
-2243681019.1430197,-1699033268.3429794,0.1
-2243681019.1430197,1699033268.3429794,0.1
923254868.46804261,2681592697.7836447,0.1
923254868.46804261,-2681592697.7836447,0.1
-923254868.46804261,-2681592697.7836447,0.1
-923254868.46804261,2681592697.7836447,0.1
1769520686.3088899,1441310006.1720173,0.1
1769520686.3088899,-1441310006.1720173,0.1
-1769520686.3088899,-1441310006.1720173,0.1
-1769520686.3088899,1441310006.1720173,0.1
1706215228.9758201,372271218.41695666,0.1
1706215228.9758201,-372271218.41695666,0.1
-1706215228.9758201,-372271218.41695666,0.1
-1706215228.9758201,372271218.41695666,0.1
1681134410.7422225,994638579.46463573,0.1
1681134410.7422225,-994638579.46463573,0.1
-1681134410.7422225,-994638579.46463573,0.1
-1681134410.7422225,994638579.46463573,0.1
2066894649.2395651,3069416556.4177494,0.1
2066894649.2395651,-3069416556.4177494,0.1
-2066894649.2395651,-3069416556.4177494,0.1
-2066894649.2395651,3069416556.4177494,0.1
2618748397.7933574,932643921.19467235,0.1
2618748397.7933574,-932643921.19467235,0.1
-2618748397.7933574,-932643921.19467235,0.1
-2618748397.7933574,932643921.19467235,0.1
1418397052.509223,1601358641.8666723,0.1
1418397052.509223,-1601358641.8666723,0.1
-1418397052.509223,-1601358641.8666723,0.1
-1418397052.509223,1601358641.8666723,0.1
2132773178.0797272,440498174.91825283,0.1
2132773178.0797272,-440498174.91825283,0.1
-2132773178.0797272,-440498174.91825283,0.1
-2132773178.0797272,440498174.91825283,0.1
2851848595.6032014,582033923.45939457,0.1
2851848595.6032014,-582033923.45939457,0.1
-2851848595.6032014,-582033923.45939457,0.1
-2851848595.6032014,582033923.45939457,0.1
2622854419.8310318,2175894411.1902561,0.1
2622854419.8310318,-2175894411.1902561,0.1
-2622854419.8310318,-2175894411.1902561,0.1
-2622854419.8310318,2175894411.1902561,0.1
2790942479.3657584,1302890850.5636406,0.1
2790942479.3657584,-1302890850.5636406,0.1
-2790942479.3657584,-1302890850.5636406,0.1
-2790942479.3657584,1302890850.5636406,0.1
2125070077.4282274,516144578.9562667,0.1
2125070077.4282274,-516144578.9562667,0.1
-2125070077.4282274,-516144578.9562667,0.1
-2125070077.4282274,516144578.9562667,0.1
1828986159.1898072,740811007.78283799,0.1
1828986159.1898072,-740811007.78283799,0.1
-1828986159.1898072,-740811007.78283799,0.1
-1828986159.1898072,740811007.78283799,0.1
3038180301.6862607,1248157646.6688454,0.1
3038180301.6862607,-1248157646.6688454,0.1
-3038180301.6862607,-1248157646.6688454,0.1
-3038180301.6862607,1248157646.6688454,0.1
597315101.87508929,1160941299.3324327,0.1
597315101.87508929,-1160941299.3324327,0.1
-597315101.87508929,-1160941299.3324327,0.1
-597315101.87508929,1160941299.3324327,0.1
123817858.62767237,2077261502.6166866,0.1
123817858.62767237,-2077261502.6166866,0.1
-123817858.62767237,-2077261502.6166866,0.1
-123817858.62767237,2077261502.6166866,0.1
2959260178.8704152,2262034985.5420423,0.1
2959260178.8704152,-2262034985.5420423,0.1
-2959260178.8704152,-2262034985.5420423,0.1
-2959260178.8704152,2262034985.5420423,0.1
1760592618.4967966,755502341.00238276,0.1
1760592618.4967966,-755502341.00238276,0.1
-1760592618.4967966,-755502341.00238276,0.1
-1760592618.4967966,755502341.00238276,0.1
1227848559.7903955,1424635107.0005777,0.1
1227848559.7903955,-1424635107.0005777,0.1
-1227848559.7903955,-1424635107.0005777,0.1
-1227848559.7903955,1424635107.0005777,0.1
259258917.59387299,1353948782.9473927,0.1
259258917.59387299,-1353948782.9473927,0.1
-259258917.59387299,-1353948782.9473927,0.1
-259258917.59387299,1353948782.9473927,0.1
