sigma_x,sigma_y,tau_xy
-3067674706.1360502,-2089210762.395848,0.1
-3067674706.1360502,2089210762.395848,0.1
209929506.93455666,1028064651.5906627,0.1
209929506.93455666,-1028064651.5906627,0.1
-209929506.93455666,-1028064651.5906627,0.1
-209929506.93455666,1028064651.5906627,0.1
767449546.79166925,226074770.4178282,0.1
767449546.79166925,-226074770.4178282,0.1
-767449546.79166925,-226074770.4178282,0.1
-767449546.79166925,226074770.4178282,0.1
1606112824.6114664,2899821074.942246,0.1
1606112824.6114664,-2899821074.942246,0.1
-1606112824.6114664,-2899821074.942246,0.1
-1606112824.6114664,2899821074.942246,0.1
2557313958.1165028,1279060960.2902248,0.1
2557313958.1165028,-1279060960.2902248,0.1
-2557313958.1165028,-1279060960.2902248,0.1
-2557313958.1165028,1279060960.2902248,0.1
2257824715.7612243,1480061626.8711898,0.1
2257824715.7612243,-1480061626.8711898,0.1
-2257824715.7612243,-1480061626.8711898,0.1
-2257824715.7612243,1480061626.8711898,0.1
510066383.54468149,2848874909.6977034,0.1
510066383.54468149,-2848874909.6977034,0.1
-510066383.54468149,-2848874909.6977034,0.1
-510066383.54468149,2848874909.6977034,0.1
621865007.13273096,2987448725.3863058,0.1
621865007.13273096,-2987448725.3863058,0.1
-621865007.13273096,-2987448725.3863058,0.1
-621865007.13273096,2987448725.3863058,0.1
1063943367.5646327,342335347.55404049,0.1
1063943367.5646327,-342335347.55404049,0.1
-1063943367.5646327,-342335347.55404049,0.1
-1063943367.5646327,342335347.55404049,0.1
2291453563.817358,2264808348.4966717,0.1
2291453563.817358,-2264808348.4966717,0.1
-2291453563.817358,-2264808348.4966717,0.1
-2291453563.817358,2264808348.4966717,0.1
3039054875.9724379,2259687587.080215,0.1
3039054875.9724379,-2259687587.080215,0.1
-3039054875.9724379,-2259687587.080215,0.1
-3039054875.9724379,2259687587.080215,0.1
1687708745.084796,510688617.29523885,0.1
1687708745.084796,-510688617.29523885,0.1
-1687708745.084796,-510688617.29523885,0.1
-1687708745.084796,510688617.29523885,0.1
371987288.35933048,2173682012.2310467,0.1
371987288.35933048,-2173682012.2310467,0.1
-371987288.35933048,-2173682012.2310467,0.1
-371987288.35933048,2173682012.2310467,0.1
1926555996.9439464,95390733.895108879,0.1
1926555996.9439464,-95390733.895108879,0.1
-1926555996.9439464,-95390733.895108879,0.1
-1926555996.9439464,95390733.895108879,0.1
2063794306.68996,1778245274.0699339,0.1
2063794306.68996,-1778245274.0699339,0.1
-2063794306.68996,-1778245274.0699339,0.1
-2063794306.68996,1778245274.0699339,0.1
3144462776.2712321,34675196.704049721,0.1
3144462776.2712321,-34675196.704049721,0.1
-3144462776.2712321,-34675196.704049721,0.1
-3144462776.2712321,34675196.704049721,0.1
1329259418.4212546,3071329720.471437,0.1
1329259418.4212546,-3071329720.471437,0.1
-1329259418.4212546,-3071329720.471437,0.1
-1329259418.4212546,3071329720.471437,0.1
1992882094.0076447,2345440814.4958825,0.1
1992882094.0076447,-2345440814.4958825,0.1
-1992882094.0076447,-2345440814.4958825,0.1
-1992882094.0076447,2345440814.4958825,0.1
673965789.25888133,1373463384.6018403,0.1
673965789.25888133,-1373463384.6018403,0.1
-673965789.25888133,-1373463384.6018403,0.1
-673965789.25888133,1373463384.6018403,0.1
145607322.77784696,3071556486.2447267,0.1
145607322.77784696,-3071556486.2447267,0.1
-145607322.77784696,-3071556486.2447267,0.1
-145607322.77784696,3071556486.2447267,0.1
2684071007.5793338,1682699789.2082062,0.1
2684071007.5793338,-1682699789.2082062,0.1
-2684071007.5793338,-1682699789.2082062,0.1
-2684071007.5793338,1682699789.2082062,0.1
1304237323.2070587,422535512.58081663,0.1
1304237323.2070587,-422535512.58081663,0.1
-1304237323.2070587,-422535512.58081663,0.1
-1304237323.2070587,422535512.58081663,0.1
1479553807.3464305,1937935685.6773169,0.1
1479553807.3464305,-1937935685.6773169,0.1
-1479553807.3464305,-1937935685.6773169,0.1
-1479553807.3464305,1937935685.6773169,0.1
931751524.81889105,527706120.03803146,0.1
931751524.81889105,-527706120.03803146,0.1
-931751524.81889105,-527706120.03803146,0.1
-931751524.81889105,527706120.03803146,0.1
2836964338.6624489,2711532160.2350068,0.1
2836964338.6624489,-2711532160.2350068,0.1
-2836964338.6624489,-2711532160.2350068,0.1
-2836964338.6624489,2711532160.2350068,0.1
1715020804.6715586,2519277387.3210964,0.1
1715020804.6715586,-2519277387.3210964,0.1
-1715020804.6715586,-2519277387.3210964,0.1
-1715020804.6715586,2519277387.3210964,0.1
1879393648.1412041,908258398.85569048,0.1
1879393648.1412041,-908258398.85569048,0.1
-1879393648.1412041,-908258398.85569048,0.1
-1879393648.1412041,908258398.85569048,0.1
2317424972.2770219,78082916.221195698,0.1
2317424972.2770219,-78082916.221195698,0.1
-2317424972.2770219,-78082916.221195698,0.1
-2317424972.2770219,78082916.221195698,0.1
617127477.84539688,1505208529.4445059,0.1
617127477.84539688,-1505208529.4445059,0.1
-617127477.84539688,-1505208529.4445059,0.1
-617127477.84539688,1505208529.4445059,0.1
2452636444.9330916,1134285530.8006558,0.1
2452636444.9330916,-1134285530.8006558,0.1
-2452636444.9330916,-1134285530.8006558,0.1
-2452636444.9330916,1134285530.8006558,0.1
2745033260.7838912,1147695392.2360246,0.1
2745033260.7838912,-1147695392.2360246,0.1
-2745033260.7838912,-1147695392.2360246,0.1
-2745033260.7838912,1147695392.2360246,0.1
1310159443.2799768,2821363151.9489179,0.1
1310159443.2799768,-2821363151.9489179,0.1
-1310159443.2799768,-2821363151.9489179,0.1
-1310159443.2799768,2821363151.9489179,0.1
1860630208.8023183,1982725209.7887022,0.1
1860630208.8023183,-1982725209.7887022,0.1
-1860630208.8023183,-1982725209.7887022,0.1
-1860630208.8023183,1982725209.7887022,0.1
3074953726.9307318,920970684.40967107,0.1
3074953726.9307318,-920970684.40967107,0.1
-3074953726.9307318,-920970684.40967107,0.1
-3074953726.9307318,920970684.40967107,0.1
1882850987.0910256,3005252156.3195534,0.1
1882850987.0910256,-3005252156.3195534,0.1
-1882850987.0910256,-3005252156.3195534,0.1
-1882850987.0910256,3005252156.3195534,0.1
1681626017.3879268,1015407889.545748,0.1
1681626017.3879268,-1015407889.545748,0.1
-1681626017.3879268,-1015407889.545748,0.1
-1681626017.3879268,1015407889.545748,0.1
744627986.07240522,1167246472.7801127,0.1
744627986.07240522,-1167246472.7801127,0.1
-744627986.07240522,-1167246472.7801127,0.1
-744627986.07240522,1167246472.7801127,0.1
1169348207.7723672,1531479443.9017508,0.1
1169348207.7723672,-1531479443.9017508,0.1
-1169348207.7723672,-1531479443.9017508,0.1
-1169348207.7723672,1531479443.9017508,0.1
106459465.35563459,498906076.52869171,0.1
106459465.35563459,-498906076.52869171,0.1
-106459465.35563459,-498906076.52869171,0.1
-106459465.35563459,498906076.52869171,0.1
384596363.11004454,937471307.54511297,0.1
384596363.11004454,-937471307.54511297,0.1
-384596363.11004454,-937471307.54511297,0.1
-384596363.11004454,937471307.54511297,0.1
1398582262.3035316,471622155.91524351,0.1
1398582262.3035316,-471622155.91524351,0.1
-1398582262.3035316,-471622155.91524351,0.1
-1398582262.3035316,471622155.91524351,0.1
2364505542.8342009,1216370986.0891049,0.1
2364505542.8342009,-1216370986.0891049,0.1
-2364505542.8342009,-1216370986.0891049,0.1
-2364505542.8342009,1216370986.0891049,0.1
1992238569.3126931,1753741259.9553792,0.1
1992238569.3126931,-1753741259.9553792,0.1
-1992238569.3126931,-1753741259.9553792,0.1
-1992238569.3126931,1753741259.9553792,0.1
1726332710.0885046,2284199924.876935,0.1
1726332710.0885046,-2284199924.876935,0.1
-1726332710.0885046,-2284199924.876935,0.1
-1726332710.0885046,2284199924.876935,0.1
1414317081.8968956,1668266867.8200874,0.1
1414317081.8968956,-1668266867.8200874,0.1
-1414317081.8968956,-1668266867.8200874,0.1
-1414317081.8968956,1668266867.8200874,0.1
1310740766.3234334,270054267.54413193,0.1
1310740766.3234334,-270054267.54413193,0.1
-1310740766.3234334,-270054267.54413193,0.1
-1310740766.3234334,270054267.54413193,0.1
1828169490.0382586,2165157145.3117414,0.1
1828169490.0382586,-2165157145.3117414,0.1
-1828169490.0382586,-2165157145.3117414,0.1
-1828169490.0382586,2165157145.3117414,0.1
1285388013.0353785,504123540.55200136,0.1
1285388013.0353785,-504123540.55200136,0.1
-1285388013.0353785,-504123540.55200136,0.1
-1285388013.0353785,504123540.55200136,0.1
1490098006.0713146,1353252063.2874238,0.1
1490098006.0713146,-1353252063.2874238,0.1
-1490098006.0713146,-1353252063.2874238,0.1
-1490098006.0713146,1353252063.2874238,0.1
2906090953.3365855,1059614632.3408732,0.1
2906090953.3365855,-1059614632.3408732,0.1
-2906090953.3365855,-1059614632.3408732,0.1
-2906090953.3365855,1059614632.3408732,0.1
137020151.59054467,1897883066.1253653,0.1
137020151.59054467,-1897883066.1253653,0.1
-137020151.59054467,-1897883066.1253653,0.1
-137020151.59054467,1897883066.1253653,0.1
2955930437.9197855,2548926397.3666272,0.1
2955930437.9197855,-2548926397.3666272,0.1
-2955930437.9197855,-2548926397.3666272,0.1
-2955930437.9197855,2548926397.3666272,0.1
483162155.5883103,486770545.35275126,0.1
483162155.5883103,-486770545.35275126,0.1
-483162155.5883103,-486770545.35275126,0.1
-483162155.5883103,486770545.35275126,0.1
2671890252.1594148,2079201129.5051236,0.1
2671890252.1594148,-2079201129.5051236,0.1
-2671890252.1594148,-2079201129.5051236,0.1
-2671890252.1594148,2079201129.5051236,0.1
2140412404.1578472,1820359486.7304304,0.1
2140412404.1578472,-1820359486.7304304,0.1
-2140412404.1578472,-1820359486.7304304,0.1
-2140412404.1578472,1820359486.7304304,0.1
80146984.08072114,951736938.67883468,0.1
80146984.08072114,-951736938.67883468,0.1
-80146984.08072114,-951736938.67883468,0.1
-80146984.08072114,951736938.67883468,0.1
1658673969.0654054,1270292608.6728201,0.1
1658673969.0654054,-1270292608.6728201,0.1
-1658673969.0654054,-1270292608.6728201,0.1
-1658673969.0654054,1270292608.6728201,0.1
2453583468.4702392,1817754608.4212794,0.1
2453583468.4702392,-1817754608.4212794,0.1
-2453583468.4702392,-1817754608.4212794,0.1
-2453583468.4702392,1817754608.4212794,0.1
1463276363.4780753,1727210944.739224,0.1
1463276363.4780753,-1727210944.739224,0.1
-1463276363.4780753,-1727210944.739224,0.1
-1463276363.4780753,1727210944.739224,0.1
2969023222.4724312,526965500.51393688,0.1
2969023222.4724312,-526965500.51393688,0.1
-2969023222.4724312,-526965500.51393688,0.1
-2969023222.4724312,526965500.51393688,0.1
1621766755.3311031,1446747140.0468872,0.1
1621766755.3311031,-1446747140.0468872,0.1
-1621766755.3311031,-1446747140.0468872,0.1
-1621766755.3311031,1446747140.0468872,0.1
1704561627.4317381,2610670133.1648574,0.1
1704561627.4317381,-2610670133.1648574,0.1
-1704561627.4317381,-2610670133.1648574,0.1
-1704561627.4317381,2610670133.1648574,0.1
1803305779.7315838,335798701.1749686,0.1
1803305779.7315838,-335798701.1749686,0.1
-1803305779.7315838,-335798701.1749686,0.1
-1803305779.7315838,335798701.1749686,0.1
2412741876.605958,2953769403.1319299,0.1
2412741876.605958,-2953769403.1319299,0.1
-2412741876.605958,-2953769403.1319299,0.1
-2412741876.605958,2953769403.1319299,0.1
2273183211.1882024,1656727185.292954,0.1
2273183211.1882024,-1656727185.292954,0.1
-2273183211.1882024,-1656727185.292954,0.1
-2273183211.1882024,1656727185.292954,0.1
1485072065.1861601,2759932026.5193467,0.1
1485072065.1861601,-2759932026.5193467,0.1
-1485072065.1861601,-2759932026.5193467,0.1
-1485072065.1861601,2759932026.5193467,0.1
847724576.29032969,1325094538.6586382,0.1
847724576.29032969,-1325094538.6586382,0.1
-847724576.29032969,-1325094538.6586382,0.1
-847724576.29032969,1325094538.6586382,0.1
2536014157.3017497,617067027.86209393,0.1
2536014157.3017497,-617067027.86209393,0.1
-2536014157.3017497,-617067027.86209393,0.1
-2536014157.3017497,617067027.86209393,0.1
1664782042.3349702,359204335.72786295,0.1
1664782042.3349702,-359204335.72786295,0.1
-1664782042.3349702,-359204335.72786295,0.1
-1664782042.3349702,359204335.72786295,0.1
1975976445.2252178,3010651505.8709087,0.1
1975976445.2252178,-3010651505.8709087,0.1
-1975976445.2252178,-3010651505.8709087,0.1
-1975976445.2252178,3010651505.8709087,0.1
968481912.36811805,2520164397.8576765,0.1
968481912.36811805,-2520164397.8576765,0.1
-968481912.36811805,-2520164397.8576765,0.1
-968481912.36811805,2520164397.8576765,0.1
2359175735.8018422,1781334459.8412428,0.1
2359175735.8018422,-1781334459.8412428,0.1
-2359175735.8018422,-1781334459.8412428,0.1
-2359175735.8018422,1781334459.8412428,0.1
1512072349.1306067,2447777911.0341096,0.1
1512072349.1306067,-2447777911.0341096,0.1
-1512072349.1306067,-2447777911.0341096,0.1
-1512072349.1306067,2447777911.0341096,0.1
749821547.74713659,876401074.10564578,0.1
749821547.74713659,-876401074.10564578,0.1
-749821547.74713659,-876401074.10564578,0.1
-749821547.74713659,876401074.10564578,0.1
