sigma_x,sigma_y,tau_xy
-184983035.1737417,-122724490.54694878,0.1
-184983035.1737417,122724490.54694878,0.1
371536014.26871961,148319989.73985538,0.1
371536014.26871961,-148319989.73985538,0.1
-371536014.26871961,-148319989.73985538,0.1
-371536014.26871961,148319989.73985538,0.1
319762470.19324303,325556274.58663219,0.1
319762470.19324303,-325556274.58663219,0.1
-319762470.19324303,-325556274.58663219,0.1
-319762470.19324303,325556274.58663219,0.1
41866369.317257911,59105239.239601053,0.1
41866369.317257911,-59105239.239601053,0.1
-41866369.317257911,-59105239.239601053,0.1
-41866369.317257911,59105239.239601053,0.1
34760282.701461807,146257337.35843256,0.1
34760282.701461807,-146257337.35843256,0.1
-34760282.701461807,-146257337.35843256,0.1
-34760282.701461807,146257337.35843256,0.1
217358633.66939473,127756586.30909677,0.1
217358633.66939473,-127756586.30909677,0.1
-217358633.66939473,-127756586.30909677,0.1
-217358633.66939473,127756586.30909677,0.1
321217675.32153559,375216173.12352663,0.1
321217675.32153559,-375216173.12352663,0.1
-321217675.32153559,-375216173.12352663,0.1
-321217675.32153559,375216173.12352663,0.1
29256338.406497117,284135246.00013161,0.1
29256338.406497117,-284135246.00013161,0.1
-29256338.406497117,-284135246.00013161,0.1
-29256338.406497117,284135246.00013161,0.1
66226978.057994574,119943923.42803431,0.1
66226978.057994574,-119943923.42803431,0.1
-66226978.057994574,-119943923.42803431,0.1
-66226978.057994574,119943923.42803431,0.1
244430317.38204789,145161.62469345037,0.1
244430317.38204789,-145161.62469345037,0.1
-244430317.38204789,-145161.62469345037,0.1
-244430317.38204789,145161.62469345037,0.1
128479879.25741811,379412489.63079113,0.1
128479879.25741811,-379412489.63079113,0.1
-128479879.25741811,-379412489.63079113,0.1
-128479879.25741811,379412489.63079113,0.1
235655749.61315516,307022509.40396541,0.1
235655749.61315516,-307022509.40396541,0.1
-235655749.61315516,-307022509.40396541,0.1
-235655749.61315516,307022509.40396541,0.1
124090317.00713567,85210157.073932737,0.1
124090317.00713567,-85210157.073932737,0.1
-124090317.00713567,-85210157.073932737,0.1
-124090317.00713567,85210157.073932737,0.1
70727881.445501536,54403665.327139251,0.1
70727881.445501536,-54403665.327139251,0.1
-70727881.445501536,-54403665.327139251,0.1
-70727881.445501536,54403665.327139251,0.1
74291411.969781592,322945493.99977171,0.1
74291411.969781592,-322945493.99977171,0.1
-74291411.969781592,-322945493.99977171,0.1
-74291411.969781592,322945493.99977171,0.1
151290940.14032865,260928413.49753109,0.1
151290940.14032865,-260928413.49753109,0.1
-151290940.14032865,-260928413.49753109,0.1
-151290940.14032865,260928413.49753109,0.1
65922674.553244852,160350337.21194971,0.1
65922674.553244852,-160350337.21194971,0.1
-65922674.553244852,-160350337.21194971,0.1
-65922674.553244852,160350337.21194971,0.1
308904607.23952264,64358093.666494325,0.1
308904607.23952264,-64358093.666494325,0.1
-308904607.23952264,-64358093.666494325,0.1
-308904607.23952264,64358093.666494325,0.1
64775322.127001561,94058483.207473636,0.1
64775322.127001561,-94058483.207473636,0.1
-64775322.127001561,-94058483.207473636,0.1
-64775322.127001561,94058483.207473636,0.1
308221137.29899776,38688984.546815425,0.1
308221137.29899776,-38688984.546815425,0.1
-308221137.29899776,-38688984.546815425,0.1
-308221137.29899776,38688984.546815425,0.1
58693447.041471742,300472550.22672212,0.1
58693447.041471742,-300472550.22672212,0.1
-58693447.041471742,-300472550.22672212,0.1
-58693447.041471742,300472550.22672212,0.1
99340584.384007961,98231971.128740564,0.1
99340584.384007961,-98231971.128740564,0.1
-99340584.384007961,-98231971.128740564,0.1
-99340584.384007961,98231971.128740564,0.1
209899017.14665288,197526293.53713888,0.1
209899017.14665288,-197526293.53713888,0.1
-209899017.14665288,-197526293.53713888,0.1
-209899017.14665288,197526293.53713888,0.1
62391557.664203368,163771708.10868287,0.1
62391557.664203368,-163771708.10868287,0.1
-62391557.664203368,-163771708.10868287,0.1
-62391557.664203368,163771708.10868287,0.1
159877948.75251073,125943114.37821037,0.1
159877948.75251073,-125943114.37821037,0.1
-159877948.75251073,-125943114.37821037,0.1
-159877948.75251073,125943114.37821037,0.1
249617207.09318683,51771151.066284001,0.1
249617207.09318683,-51771151.066284001,0.1
-249617207.09318683,-51771151.066284001,0.1
-249617207.09318683,51771151.066284001,0.1
292967262.22103333,380934725.63765728,0.1
292967262.22103333,-380934725.63765728,0.1
-292967262.22103333,-380934725.63765728,0.1
-292967262.22103333,380934725.63765728,0.1
14984148.876782726,125517947.02946012,0.1
14984148.876782726,-125517947.02946012,0.1
-14984148.876782726,-125517947.02946012,0.1
-14984148.876782726,125517947.02946012,0.1
29682573.769454185,190507356.0299091,0.1
29682573.769454185,-190507356.0299091,0.1
-29682573.769454185,-190507356.0299091,0.1
-29682573.769454185,190507356.0299091,0.1
235413187.42323157,119427537.19199963,0.1
235413187.42323157,-119427537.19199963,0.1
-235413187.42323157,-119427537.19199963,0.1
-235413187.42323157,119427537.19199963,0.1
78152567.060405195,57522162.289989635,0.1
78152567.060405195,-57522162.289989635,0.1
-78152567.060405195,-57522162.289989635,0.1
-78152567.060405195,57522162.289989635,0.1
346846063.50614089,66821526.609433003,0.1
346846063.50614089,-66821526.609433003,0.1
-346846063.50614089,-66821526.609433003,0.1
-346846063.50614089,66821526.609433003,0.1
86521369.697316408,320738981.38444012,0.1
86521369.697316408,-320738981.38444012,0.1
-86521369.697316408,-320738981.38444012,0.1
-86521369.697316408,320738981.38444012,0.1
154402479.66546899,307628774.05614811,0.1
154402479.66546899,-307628774.05614811,0.1
-154402479.66546899,-307628774.05614811,0.1
-154402479.66546899,307628774.05614811,0.1
56418349.42544201,1667134.5184475784,0.1
56418349.42544201,-1667134.5184475784,0.1
-56418349.42544201,-1667134.5184475784,0.1
-56418349.42544201,1667134.5184475784,0.1
338346429.21642303,271874594.81839794,0.1
338346429.21642303,-271874594.81839794,0.1
-338346429.21642303,-271874594.81839794,0.1
-338346429.21642303,271874594.81839794,0.1
225758279.15307415,233299659.70842335,0.1
225758279.15307415,-233299659.70842335,0.1
-225758279.15307415,-233299659.70842335,0.1
-225758279.15307415,233299659.70842335,0.1
70325217.088583782,175374028.78987807,0.1
70325217.088583782,-175374028.78987807,0.1
-70325217.088583782,-175374028.78987807,0.1
-70325217.088583782,175374028.78987807,0.1
4222730.9114714209,278515401.32440436,0.1
4222730.9114714209,-278515401.32440436,0.1
-4222730.9114714209,-278515401.32440436,0.1
-4222730.9114714209,278515401.32440436,0.1
138381411.39243585,83796888.140566006,0.1
138381411.39243585,-83796888.140566006,0.1
-138381411.39243585,-83796888.140566006,0.1
-138381411.39243585,83796888.140566006,0.1
235318408.07622966,160398518.81950793,0.1
235318408.07622966,-160398518.81950793,0.1
-235318408.07622966,-160398518.81950793,0.1
-235318408.07622966,160398518.81950793,0.1
135396877.43497872,83639341.042121321,0.1
135396877.43497872,-83639341.042121321,0.1
-135396877.43497872,-83639341.042121321,0.1
-135396877.43497872,83639341.042121321,0.1
153935204.05201676,368491632.89886367,0.1
153935204.05201676,-368491632.89886367,0.1
-153935204.05201676,-368491632.89886367,0.1
-153935204.05201676,368491632.89886367,0.1
189207165.44789174,49818011.152711101,0.1
189207165.44789174,-49818011.152711101,0.1
-189207165.44789174,-49818011.152711101,0.1
-189207165.44789174,49818011.152711101,0.1
314147114.56781185,213996988.90166491,0.1
314147114.56781185,-213996988.90166491,0.1
-314147114.56781185,-213996988.90166491,0.1
-314147114.56781185,213996988.90166491,0.1
179765990.39985374,291656483.58959746,0.1
179765990.39985374,-291656483.58959746,0.1
-179765990.39985374,-291656483.58959746,0.1
-179765990.39985374,291656483.58959746,0.1
17375443.95850876,235917710.75509951,0.1
17375443.95850876,-235917710.75509951,0.1
-17375443.95850876,-235917710.75509951,0.1
-17375443.95850876,235917710.75509951,0.1
351330230.52227545,14021112.934101293,0.1
351330230.52227545,-14021112.934101293,0.1
-351330230.52227545,-14021112.934101293,0.1
-351330230.52227545,14021112.934101293,0.1
55105383.331395492,122223501.43452325,0.1
55105383.331395492,-122223501.43452325,0.1
-55105383.331395492,-122223501.43452325,0.1
-55105383.331395492,122223501.43452325,0.1
93138191.920071483,198881886.06459534,0.1
93138191.920071483,-198881886.06459534,0.1
-93138191.920071483,-198881886.06459534,0.1
-93138191.920071483,198881886.06459534,0.1
258373037.21921411,138163979.11879185,0.1
258373037.21921411,-138163979.11879185,0.1
-258373037.21921411,-138163979.11879185,0.1
-258373037.21921411,138163979.11879185,0.1
323400276.2027716,375497708.70793271,0.1
323400276.2027716,-375497708.70793271,0.1
-323400276.2027716,-375497708.70793271,0.1
-323400276.2027716,375497708.70793271,0.1
170877596.25135851,198370658.19794145,0.1
170877596.25135851,-198370658.19794145,0.1
-170877596.25135851,-198370658.19794145,0.1
-170877596.25135851,198370658.19794145,0.1
27262514.690933261,281045880.2159797,0.1
27262514.690933261,-281045880.2159797,0.1
-27262514.690933261,-281045880.2159797,0.1
-27262514.690933261,281045880.2159797,0.1
368429765.70947367,375242896.85674757,0.1
368429765.70947367,-375242896.85674757,0.1
-368429765.70947367,-375242896.85674757,0.1
-368429765.70947367,375242896.85674757,0.1
316523126.88134593,297103620.42732567,0.1
316523126.88134593,-297103620.42732567,0.1
-316523126.88134593,-297103620.42732567,0.1
-316523126.88134593,297103620.42732567,0.1
243373691.02584815,234660064.37634838,0.1
243373691.02584815,-234660064.37634838,0.1
-243373691.02584815,-234660064.37634838,0.1
-243373691.02584815,234660064.37634838,0.1
58850243.255673304,251301778.09674487,0.1
58850243.255673304,-251301778.09674487,0.1
-58850243.255673304,-251301778.09674487,0.1
-58850243.255673304,251301778.09674487,0.1
196620858.68963981,20634110.890887566,0.1
196620858.68963981,-20634110.890887566,0.1
-196620858.68963981,-20634110.890887566,0.1
-196620858.68963981,20634110.890887566,0.1
73397893.046540946,45939067.291294672,0.1
73397893.046540946,-45939067.291294672,0.1
-73397893.046540946,-45939067.291294672,0.1
-73397893.046540946,45939067.291294672,0.1
221878566.3104105,311044414.08100015,0.1
221878566.3104105,-311044414.08100015,0.1
-221878566.3104105,-311044414.08100015,0.1
-221878566.3104105,311044414.08100015,0.1
266715152.91145134,90156765.088695496,0.1
266715152.91145134,-90156765.088695496,0.1
-266715152.91145134,-90156765.088695496,0.1
-266715152.91145134,90156765.088695496,0.1
140509867.97714353,365756485.60600466,0.1
140509867.97714353,-365756485.60600466,0.1
-140509867.97714353,-365756485.60600466,0.1
-140509867.97714353,365756485.60600466,0.1
107228647.52323003,64083064.37708123,0.1
107228647.52323003,-64083064.37708123,0.1
-107228647.52323003,-64083064.37708123,0.1
-107228647.52323003,64083064.37708123,0.1
41525925.23020789,23758012.743233614,0.1
41525925.23020789,-23758012.743233614,0.1
-41525925.23020789,-23758012.743233614,0.1
-41525925.23020789,23758012.743233614,0.1
94854053.699542254,165614578.66059065,0.1
94854053.699542254,-165614578.66059065,0.1
-94854053.699542254,-165614578.66059065,0.1
-94854053.699542254,165614578.66059065,0.1
281951423.1076563,30927069.70910088,0.1
281951423.1076563,-30927069.70910088,0.1
-281951423.1076563,-30927069.70910088,0.1
-281951423.1076563,30927069.70910088,0.1
56950096.824045233,220573635.14696014,0.1
56950096.824045233,-220573635.14696014,0.1
-56950096.824045233,-220573635.14696014,0.1
-56950096.824045233,220573635.14696014,0.1
