sigma_x,sigma_y,tau_xy
-275914286.13947415,54593986.952196315,0.1
368763003.4855749,674343890.94088244,0.1
368763003.4855749,-674343890.94088244,0.1
-368763003.4855749,-674343890.94088244,0.1
-368763003.4855749,674343890.94088244,0.1
1082107520.7485647,544858467.25337803,0.1
1082107520.7485647,-544858467.25337803,0.1
-1082107520.7485647,-544858467.25337803,0.1
-1082107520.7485647,544858467.25337803,0.1
220434124.12749541,782560071.29841471,0.1
220434124.12749541,-782560071.29841471,0.1
-220434124.12749541,-782560071.29841471,0.1
-220434124.12749541,782560071.29841471,0.1
921002985.51115978,364394053.490924,0.1
921002985.51115978,-364394053.490924,0.1
-921002985.51115978,-364394053.490924,0.1
-921002985.51115978,364394053.490924,0.1
694519732.00287664,1069703858.750373,0.1
694519732.00287664,-1069703858.750373,0.1
-694519732.00287664,-1069703858.750373,0.1
-694519732.00287664,1069703858.750373,0.1
315153571.8822158,924735139.65858603,0.1
315153571.8822158,-924735139.65858603,0.1
-315153571.8822158,-924735139.65858603,0.1
-315153571.8822158,924735139.65858603,0.1
222400547.15662828,691726118.27860117,0.1
222400547.15662828,-691726118.27860117,0.1
-222400547.15662828,-691726118.27860117,0.1
-222400547.15662828,691726118.27860117,0.1
923444791.9441601,934181712.76788378,0.1
923444791.9441601,-934181712.76788378,0.1
-923444791.9441601,-934181712.76788378,0.1
-923444791.9441601,934181712.76788378,0.1
810792477.254318,399787277.24826288,0.1
810792477.254318,-399787277.24826288,0.1
-810792477.254318,-399787277.24826288,0.1
-810792477.254318,399787277.24826288,0.1
1064057662.2054818,763464749.83748353,0.1
1064057662.2054818,-763464749.83748353,0.1
-1064057662.2054818,-763464749.83748353,0.1
-1064057662.2054818,763464749.83748353,0.1
361590391.09474808,440070484.82406819,0.1
361590391.09474808,-440070484.82406819,0.1
-361590391.09474808,-440070484.82406819,0.1
-361590391.09474808,440070484.82406819,0.1
1048645056.1169491,86588913.076611951,0.1
1048645056.1169491,-86588913.076611951,0.1
-1048645056.1169491,-86588913.076611951,0.1
-1048645056.1169491,86588913.076611951,0.1
270662647.38366354,1076267401.3013611,0.1
270662647.38366354,-1076267401.3013611,0.1
-270662647.38366354,-1076267401.3013611,0.1
-270662647.38366354,1076267401.3013611,0.1
63848133.337726228,988033436.33501601,0.1
63848133.337726228,-988033436.33501601,0.1
-63848133.337726228,-988033436.33501601,0.1
-63848133.337726228,988033436.33501601,0.1
1029999093.7095628,13554813.878197571,0.1
1029999093.7095628,-13554813.878197571,0.1
-1029999093.7095628,-13554813.878197571,0.1
-1029999093.7095628,13554813.878197571,0.1
114307287.69977653,1032822195.2521464,0.1
114307287.69977653,-1032822195.2521464,0.1
-114307287.69977653,-1032822195.2521464,0.1
-114307287.69977653,1032822195.2521464,0.1
201945945.73388538,311851512.04811788,0.1
201945945.73388538,-311851512.04811788,0.1
-201945945.73388538,-311851512.04811788,0.1
-201945945.73388538,311851512.04811788,0.1
458320306.20793867,99723264.490536883,0.1
458320306.20793867,-99723264.490536883,0.1
-458320306.20793867,-99723264.490536883,0.1
-458320306.20793867,99723264.490536883,0.1
778584417.96451676,211675621.39048672,0.1
778584417.96451676,-211675621.39048672,0.1
-778584417.96451676,-211675621.39048672,0.1
-778584417.96451676,211675621.39048672,0.1
538040906.94223511,715038277.10306549,0.1
538040906.94223511,-715038277.10306549,0.1
-538040906.94223511,-715038277.10306549,0.1
-538040906.94223511,715038277.10306549,0.1
651860737.16239727,1047709775.2286247,0.1
651860737.16239727,-1047709775.2286247,0.1
-651860737.16239727,-1047709775.2286247,0.1
-651860737.16239727,1047709775.2286247,0.1
105612156.82839814,248152485.93717968,0.1
105612156.82839814,-248152485.93717968,0.1
-105612156.82839814,-248152485.93717968,0.1
-105612156.82839814,248152485.93717968,0.1
32931313.058323201,1043363822.3419555,0.1
32931313.058323201,-1043363822.3419555,0.1
-32931313.058323201,-1043363822.3419555,0.1
-32931313.058323201,1043363822.3419555,0.1
1133128421.4065626,139563903.83722717,0.1
1133128421.4065626,-139563903.83722717,0.1
-1133128421.4065626,-139563903.83722717,0.1
-1133128421.4065626,139563903.83722717,0.1
302358865.46804482,482899226.64357674,0.1
302358865.46804482,-482899226.64357674,0.1
-302358865.46804482,-482899226.64357674,0.1
-302358865.46804482,482899226.64357674,0.1
396318143.20498109,442513017.32682651,0.1
396318143.20498109,-442513017.32682651,0.1
-396318143.20498109,-442513017.32682651,0.1
-396318143.20498109,442513017.32682651,0.1
371400437.40029275,619698894.8338083,0.1
371400437.40029275,-619698894.8338083,0.1
-371400437.40029275,-619698894.8338083,0.1
-371400437.40029275,619698894.8338083,0.1
242221296.09270915,82724423.059321016,0.1
242221296.09270915,-82724423.059321016,0.1
-242221296.09270915,-82724423.059321016,0.1
-242221296.09270915,82724423.059321016,0.1
147196610.50139448,201096117.64826179,0.1
147196610.50139448,-201096117.64826179,0.1
-147196610.50139448,-201096117.64826179,0.1
-147196610.50139448,201096117.64826179,0.1
825651316.10797131,570328349.29062188,0.1
825651316.10797131,-570328349.29062188,0.1
-825651316.10797131,-570328349.29062188,0.1
-825651316.10797131,570328349.29062188,0.1
845386264.07165718,675266382.20209372,0.1
845386264.07165718,-675266382.20209372,0.1
-845386264.07165718,-675266382.20209372,0.1
-845386264.07165718,675266382.20209372,0.1
192792442.17370945,518499958.81988072,0.1
192792442.17370945,-518499958.81988072,0.1
-192792442.17370945,-518499958.81988072,0.1
-192792442.17370945,518499958.81988072,0.1
1068668766.0663379,871776909.94944537,0.1
1068668766.0663379,-871776909.94944537,0.1
-1068668766.0663379,-871776909.94944537,0.1
-1068668766.0663379,871776909.94944537,0.1
936518175.15611732,496598609.83729148,0.1
936518175.15611732,-496598609.83729148,0.1
-936518175.15611732,-496598609.83729148,0.1
-936518175.15611732,496598609.83729148,0.1
874013276.24682581,455301146.77016205,0.1
874013276.24682581,-455301146.77016205,0.1
-874013276.24682581,-455301146.77016205,0.1
-874013276.24682581,455301146.77016205,0.1
690744941.75200558,457293155.93665087,0.1
690744941.75200558,-457293155.93665087,0.1
-690744941.75200558,-457293155.93665087,0.1
-690744941.75200558,457293155.93665087,0.1
665024819.64756334,588047578.89090061,0.1
665024819.64756334,-588047578.89090061,0.1
-665024819.64756334,-588047578.89090061,0.1
-665024819.64756334,588047578.89090061,0.1
1080612744.8423758,1034120991.7448814,0.1
1080612744.8423758,-1034120991.7448814,0.1
-1080612744.8423758,-1034120991.7448814,0.1
-1080612744.8423758,1034120991.7448814,0.1
876169807.10740745,236436493.84381622,0.1
876169807.10740745,-236436493.84381622,0.1
-876169807.10740745,-236436493.84381622,0.1
-876169807.10740745,236436493.84381622,0.1
