sigma_x,sigma_y,tau_xy
328269084.25257742,533780227.4247309,0.1
328269084.25257742,-533780227.4247309,0.1
-328269084.25257742,-533780227.4247309,0.1
-328269084.25257742,533780227.4247309,0.1
766525611.82031727,1959946220.3365636,0.1
766525611.82031727,-1959946220.3365636,0.1
-766525611.82031727,-1959946220.3365636,0.1
-766525611.82031727,1959946220.3365636,0.1
2529627327.8830109,2524766894.3385777,0.1
2529627327.8830109,-2524766894.3385777,0.1
-2529627327.8830109,-2524766894.3385777,0.1
-2529627327.8830109,2524766894.3385777,0.1
1352043748.1561565,563108603.62880695,0.1
1352043748.1561565,-563108603.62880695,0.1
-1352043748.1561565,-563108603.62880695,0.1
-1352043748.1561565,563108603.62880695,0.1
2708267382.0281138,2214305564.6785612,0.1
2708267382.0281138,-2214305564.6785612,0.1
-2708267382.0281138,-2214305564.6785612,0.1
-2708267382.0281138,2214305564.6785612,0.1
2965532309.3904881,1646592100.429738,0.1
2965532309.3904881,-1646592100.429738,0.1
-2965532309.3904881,-1646592100.429738,0.1
-2965532309.3904881,1646592100.429738,0.1
1474968399.1468141,3099081316.2922177,0.1
1474968399.1468141,-3099081316.2922177,0.1
-1474968399.1468141,-3099081316.2922177,0.1
-1474968399.1468141,3099081316.2922177,0.1
2564169878.4602876,1259143337.6610796,0.1
2564169878.4602876,-1259143337.6610796,0.1
-2564169878.4602876,-1259143337.6610796,0.1
-2564169878.4602876,1259143337.6610796,0.1
1238573664.4686296,344999026.97697985,0.1
1238573664.4686296,-344999026.97697985,0.1
-1238573664.4686296,-344999026.97697985,0.1
-1238573664.4686296,344999026.97697985,0.1
741546156.9854871,306675352.83223498,0.1
741546156.9854871,-306675352.83223498,0.1
-741546156.9854871,-306675352.83223498,0.1
-741546156.9854871,306675352.83223498,0.1
3162141421.7770977,1127146309.929733,0.1
3162141421.7770977,-1127146309.929733,0.1
-3162141421.7770977,-1127146309.929733,0.1
-3162141421.7770977,1127146309.929733,0.1
486525621.0234887,925961534.20524883,0.1
486525621.0234887,-925961534.20524883,0.1
-486525621.0234887,-925961534.20524883,0.1
-486525621.0234887,925961534.20524883,0.1
2879189221.8693943,2889634908.7961397,0.1
2879189221.8693943,-2889634908.7961397,0.1
-2879189221.8693943,-2889634908.7961397,0.1
-2879189221.8693943,2889634908.7961397,0.1
165858706.88228148,772993308.21676815,0.1
165858706.88228148,-772993308.21676815,0.1
-165858706.88228148,-772993308.21676815,0.1
-165858706.88228148,772993308.21676815,0.1
2947760648.8435507,124677720.06761031,0.1
2947760648.8435507,-124677720.06761031,0.1
-2947760648.8435507,-124677720.06761031,0.1
-2947760648.8435507,124677720.06761031,0.1
748084172.24822223,256165102.87824461,0.1
748084172.24822223,-256165102.87824461,0.1
-748084172.24822223,-256165102.87824461,0.1
-748084172.24822223,256165102.87824461,0.1
1525002900.2626512,2975847674.7753096,0.1
1525002900.2626512,-2975847674.7753096,0.1
-1525002900.2626512,-2975847674.7753096,0.1
-1525002900.2626512,2975847674.7753096,0.1
2775698851.7806392,143382136.97188285,0.1
2775698851.7806392,-143382136.97188285,0.1
-2775698851.7806392,-143382136.97188285,0.1
-2775698851.7806392,143382136.97188285,0.1
638519883.91217244,1941400162.6798875,0.1
638519883.91217244,-1941400162.6798875,0.1
-638519883.91217244,-1941400162.6798875,0.1
-638519883.91217244,1941400162.6798875,0.1
1673105034.5157154,2479067707.3942327,0.1
1673105034.5157154,-2479067707.3942327,0.1
-1673105034.5157154,-2479067707.3942327,0.1
-1673105034.5157154,2479067707.3942327,0.1
269968653.32471943,2790621319.0228114,0.1
269968653.32471943,-2790621319.0228114,0.1
-269968653.32471943,-2790621319.0228114,0.1
-269968653.32471943,2790621319.0228114,0.1
1020557056.2023102,452295914.93545026,0.1
1020557056.2023102,-452295914.93545026,0.1
-1020557056.2023102,-452295914.93545026,0.1
-1020557056.2023102,452295914.93545026,0.1
2053466865.8278866,2377956786.4401064,0.1
2053466865.8278866,-2377956786.4401064,0.1
-2053466865.8278866,-2377956786.4401064,0.1
-2053466865.8278866,2377956786.4401064,0.1
622096528.02663839,126118446.1791202,0.1
622096528.02663839,-126118446.1791202,0.1
-622096528.02663839,-126118446.1791202,0.1
-622096528.02663839,126118446.1791202,0.1
2946326090.6390529,596429015.6022892,0.1
2946326090.6390529,-596429015.6022892,0.1
-2946326090.6390529,-596429015.6022892,0.1
-2946326090.6390529,596429015.6022892,0.1
2803229706.8895392,731590197.22061348,0.1
2803229706.8895392,-731590197.22061348,0.1
-2803229706.8895392,-731590197.22061348,0.1
-2803229706.8895392,731590197.22061348,0.1
2614363675.4795833,2779677019.2335491,0.1
2614363675.4795833,-2779677019.2335491,0.1
-2614363675.4795833,-2779677019.2335491,0.1
-2614363675.4795833,2779677019.2335491,0.1
1539437138.0911112,2715704929.8577161,0.1
1539437138.0911112,-2715704929.8577161,0.1
-1539437138.0911112,-2715704929.8577161,0.1
-1539437138.0911112,2715704929.8577161,0.1
1663351138.2007651,1332453178.9675374,0.1
1663351138.2007651,-1332453178.9675374,0.1
-1663351138.2007651,-1332453178.9675374,0.1
-1663351138.2007651,1332453178.9675374,0.1
3164406785.5649576,198519958.33037272,0.1
3164406785.5649576,-198519958.33037272,0.1
-3164406785.5649576,-198519958.33037272,0.1
-3164406785.5649576,198519958.33037272,0.1
2290867926.3854756,3089880931.4794431,0.1
2290867926.3854756,-3089880931.4794431,0.1
-2290867926.3854756,-3089880931.4794431,0.1
-2290867926.3854756,3089880931.4794431,0.1
2735288421.6756792,3076887291.3304763,0.1
2735288421.6756792,-3076887291.3304763,0.1
-2735288421.6756792,-3076887291.3304763,0.1
-2735288421.6756792,3076887291.3304763,0.1
3252730499.3481164,1614867442.5541468,0.1
3252730499.3481164,-1614867442.5541468,0.1
-3252730499.3481164,-1614867442.5541468,0.1
-3252730499.3481164,1614867442.5541468,0.1
745049877.45064116,178316043.68108931,0.1
745049877.45064116,-178316043.68108931,0.1
-745049877.45064116,-178316043.68108931,0.1
-745049877.45064116,178316043.68108931,0.1
1529349005.7773576,679047904.50037026,0.1
1529349005.7773576,-679047904.50037026,0.1
-1529349005.7773576,-679047904.50037026,0.1
-1529349005.7773576,679047904.50037026,0.1
445587874.42827374,2732892096.9312901,0.1
445587874.42827374,-2732892096.9312901,0.1
-445587874.42827374,-2732892096.9312901,0.1
-445587874.42827374,2732892096.9312901,0.1
1300829045.388207,2415937778.4181108,0.1
1300829045.388207,-2415937778.4181108,0.1
-1300829045.388207,-2415937778.4181108,0.1
-1300829045.388207,2415937778.4181108,0.1
2104635188.0800285,3179326804.3135071,0.1
2104635188.0800285,-3179326804.3135071,0.1
-2104635188.0800285,-3179326804.3135071,0.1
-2104635188.0800285,3179326804.3135071,0.1
1697289565.5330534,2564195067.5374656,0.1
1697289565.5330534,-2564195067.5374656,0.1
-1697289565.5330534,-2564195067.5374656,0.1
-1697289565.5330534,2564195067.5374656,0.1
992730501.30972052,550904662.45353603,0.1
992730501.30972052,-550904662.45353603,0.1
-992730501.30972052,-550904662.45353603,0.1
-992730501.30972052,550904662.45353603,0.1
1901704688.1944771,2054306283.2278562,0.1
1901704688.1944771,-2054306283.2278562,0.1
-1901704688.1944771,-2054306283.2278562,0.1
-1901704688.1944771,2054306283.2278562,0.1
1439407878.7787764,915545561.25952828,0.1
1439407878.7787764,-915545561.25952828,0.1
-1439407878.7787764,-915545561.25952828,0.1
-1439407878.7787764,915545561.25952828,0.1
772269703.89714849,2847536098.9057283,0.1
772269703.89714849,-2847536098.9057283,0.1
-772269703.89714849,-2847536098.9057283,0.1
-772269703.89714849,2847536098.9057283,0.1
1357247906.0939941,98137244.048363611,0.1
1357247906.0939941,-98137244.048363611,0.1
-1357247906.0939941,-98137244.048363611,0.1
-1357247906.0939941,98137244.048363611,0.1
509415764.65359551,806401982.16445363,0.1
509415764.65359551,-806401982.16445363,0.1
-509415764.65359551,-806401982.16445363,0.1
-509415764.65359551,806401982.16445363,0.1
1964735524.9403307,3220526400.0391331,0.1
1964735524.9403307,-3220526400.0391331,0.1
-1964735524.9403307,-3220526400.0391331,0.1
-1964735524.9403307,3220526400.0391331,0.1
2205726491.6204443,2205796732.1936707,0.1
2205726491.6204443,-2205796732.1936707,0.1
-2205726491.6204443,-2205796732.1936707,0.1
-2205726491.6204443,2205796732.1936707,0.1
2262176217.535131,1793685155.1376071,0.1
2262176217.535131,-1793685155.1376071,0.1
-2262176217.535131,-1793685155.1376071,0.1
-2262176217.535131,1793685155.1376071,0.1
190209151.20234773,3111555223.387372,0.1
190209151.20234773,-3111555223.387372,0.1
-190209151.20234773,-3111555223.387372,0.1
-190209151.20234773,3111555223.387372,0.1
2718072180.8442116,669187198.3207345,0.1
2718072180.8442116,-669187198.3207345,0.1
-2718072180.8442116,-669187198.3207345,0.1
-2718072180.8442116,669187198.3207345,0.1
1704139566.1513176,1822695678.0786815,0.1
1704139566.1513176,-1822695678.0786815,0.1
-1704139566.1513176,-1822695678.0786815,0.1
-1704139566.1513176,1822695678.0786815,0.1
836135284.05202293,519906779.20943016,0.1
836135284.05202293,-519906779.20943016,0.1
-836135284.05202293,-519906779.20943016,0.1
-836135284.05202293,519906779.20943016,0.1
1388893543.1620996,833862810.48255146,0.1
1388893543.1620996,-833862810.48255146,0.1
-1388893543.1620996,-833862810.48255146,0.1
-1388893543.1620996,833862810.48255146,0.1
3014284664.9556642,1969522054.6208742,0.1
3014284664.9556642,-1969522054.6208742,0.1
-3014284664.9556642,-1969522054.6208742,0.1
-3014284664.9556642,1969522054.6208742,0.1
3130806686.8077321,1903073451.6015272,0.1
3130806686.8077321,-1903073451.6015272,0.1
-3130806686.8077321,-1903073451.6015272,0.1
-3130806686.8077321,1903073451.6015272,0.1
2683581432.368402,1875813511.6252389,0.1
2683581432.368402,-1875813511.6252389,0.1
-2683581432.368402,-1875813511.6252389,0.1
-2683581432.368402,1875813511.6252389,0.1
1779295173.5575223,223250473.95993885,0.1
1779295173.5575223,-223250473.95993885,0.1
-1779295173.5575223,-223250473.95993885,0.1
-1779295173.5575223,223250473.95993885,0.1
2707569933.914237,906647411.00272334,0.1
2707569933.914237,-906647411.00272334,0.1
-2707569933.914237,-906647411.00272334,0.1
-2707569933.914237,906647411.00272334,0.1
