sigma_x,sigma_y,tau_xy
124726120.64665358,50749276.335869774,0.1
124726120.64665358,-50749276.335869774,0.1
-124726120.64665358,-50749276.335869774,0.1
-124726120.64665358,50749276.335869774,0.1
343846355.97646862,261351290.06743094,0.1
343846355.97646862,-261351290.06743094,0.1
-343846355.97646862,-261351290.06743094,0.1
-343846355.97646862,261351290.06743094,0.1
190236327.60995924,138098853.36469421,0.1
190236327.60995924,-138098853.36469421,0.1
-190236327.60995924,-138098853.36469421,0.1
-190236327.60995924,138098853.36469421,0.1
348323981.30291653,243924013.87817004,0.1
348323981.30291653,-243924013.87817004,0.1
-348323981.30291653,-243924013.87817004,0.1
-348323981.30291653,243924013.87817004,0.1
222145369.6792976,89417619.550696492,0.1
222145369.6792976,-89417619.550696492,0.1
-222145369.6792976,-89417619.550696492,0.1
-222145369.6792976,89417619.550696492,0.1
155488341.69827327,55956215.380978242,0.1
155488341.69827327,-55956215.380978242,0.1
-155488341.69827327,-55956215.380978242,0.1
-155488341.69827327,55956215.380978242,0.1
96232884.228749573,137894026.70322517,0.1
96232884.228749573,-137894026.70322517,0.1
-96232884.228749573,-137894026.70322517,0.1
-96232884.228749573,137894026.70322517,0.1
165839204.88671398,244008304.16959485,0.1
165839204.88671398,-244008304.16959485,0.1
-165839204.88671398,-244008304.16959485,0.1
-165839204.88671398,244008304.16959485,0.1
28951527.835065968,224000316.71766019,0.1
28951527.835065968,-224000316.71766019,0.1
-28951527.835065968,-224000316.71766019,0.1
-28951527.835065968,224000316.71766019,0.1
358244113.13189942,59863922.981003948,0.1
358244113.13189942,-59863922.981003948,0.1
-358244113.13189942,-59863922.981003948,0.1
-358244113.13189942,59863922.981003948,0.1
81640128.964069024,342093443.30867523,0.1
81640128.964069024,-342093443.30867523,0.1
-81640128.964069024,-342093443.30867523,0.1
-81640128.964069024,342093443.30867523,0.1
129837879.74660733,37982643.267508917,0.1
129837879.74660733,-37982643.267508917,0.1
-129837879.74660733,-37982643.267508917,0.1
-129837879.74660733,37982643.267508917,0.1
291859326.5423153,102468303.58386141,0.1
291859326.5423153,-102468303.58386141,0.1
-291859326.5423153,-102468303.58386141,0.1
-291859326.5423153,102468303.58386141,0.1
243477541.49025011,179584459.30094042,0.1
243477541.49025011,-179584459.30094042,0.1
-243477541.49025011,-179584459.30094042,0.1
-243477541.49025011,179584459.30094042,0.1
25028324.303919714,209807473.0076645,0.1
25028324.303919714,-209807473.0076645,0.1
-25028324.303919714,-209807473.0076645,0.1
-25028324.303919714,209807473.0076645,0.1
14802217.573667841,221302297.53741851,0.1
14802217.573667841,-221302297.53741851,0.1
-14802217.573667841,-221302297.53741851,0.1
-14802217.573667841,221302297.53741851,0.1
188934162.55574808,187866267.97358802,0.1
188934162.55574808,-187866267.97358802,0.1
-188934162.55574808,-187866267.97358802,0.1
-188934162.55574808,187866267.97358802,0.1
140284212.61108428,282671578.60939264,0.1
140284212.61108428,-282671578.60939264,0.1
-140284212.61108428,-282671578.60939264,0.1
-140284212.61108428,282671578.60939264,0.1
75653323.50339219,114744983.19372681,0.1
75653323.50339219,-114744983.19372681,0.1
-75653323.50339219,-114744983.19372681,0.1
-75653323.50339219,114744983.19372681,0.1
56067213.516140729,249896119.12524542,0.1
56067213.516140729,-249896119.12524542,0.1
-56067213.516140729,-249896119.12524542,0.1
-56067213.516140729,249896119.12524542,0.1
120422982.26941878,72829223.957104534,0.1
120422982.26941878,-72829223.957104534,0.1
-120422982.26941878,-72829223.957104534,0.1
-120422982.26941878,72829223.957104534,0.1
231457078.51701334,72355671.035119548,0.1
231457078.51701334,-72355671.035119548,0.1
-231457078.51701334,-72355671.035119548,0.1
-231457078.51701334,72355671.035119548,0.1
205838256.10310936,37121283.526244074,0.1
205838256.10310936,-37121283.526244074,0.1
-205838256.10310936,-37121283.526244074,0.1
-205838256.10310936,37121283.526244074,0.1
153571158.69407079,88430821.455865681,0.1
153571158.69407079,-88430821.455865681,0.1
-153571158.69407079,-88430821.455865681,0.1
-153571158.69407079,88430821.455865681,0.1
35806243.565990321,216059102.50569847,0.1
35806243.565990321,-216059102.50569847,0.1
-35806243.565990321,-216059102.50569847,0.1
-35806243.565990321,216059102.50569847,0.1
61327470.894989669,22378065.075656671,0.1
61327470.894989669,-22378065.075656671,0.1
-61327470.894989669,-22378065.075656671,0.1
-61327470.894989669,22378065.075656671,0.1
139643130.32561865,3178896.0525444089,0.1
139643130.32561865,-3178896.0525444089,0.1
-139643130.32561865,-3178896.0525444089,0.1
-139643130.32561865,3178896.0525444089,0.1
158924165.96890885,368020691.15170699,0.1
158924165.96890885,-368020691.15170699,0.1
-158924165.96890885,-368020691.15170699,0.1
-158924165.96890885,368020691.15170699,0.1
71497668.412188694,176145873.77413398,0.1
71497668.412188694,-176145873.77413398,0.1
-71497668.412188694,-176145873.77413398,0.1
-71497668.412188694,176145873.77413398,0.1
365813686.97141391,55480438.665347472,0.1
365813686.97141391,-55480438.665347472,0.1
-365813686.97141391,-55480438.665347472,0.1
-365813686.97141391,55480438.665347472,0.1
38651042.186252043,258061958.08929017,0.1
38651042.186252043,-258061958.08929017,0.1
-38651042.186252043,-258061958.08929017,0.1
-38651042.186252043,258061958.08929017,0.1
258987487.05002937,15275622.181447804,0.1
258987487.05002937,-15275622.181447804,0.1
-258987487.05002937,-15275622.181447804,0.1
-258987487.05002937,15275622.181447804,0.1
308238523.28837377,365135333.1387372,0.1
308238523.28837377,-365135333.1387372,0.1
-308238523.28837377,-365135333.1387372,0.1
-308238523.28837377,365135333.1387372,0.1
170536959.87414712,110991755.41659071,0.1
170536959.87414712,-110991755.41659071,0.1
-170536959.87414712,-110991755.41659071,0.1
-170536959.87414712,110991755.41659071,0.1
194109820.29439405,344480135.13957745,0.1
194109820.29439405,-344480135.13957745,0.1
-194109820.29439405,-344480135.13957745,0.1
-194109820.29439405,344480135.13957745,0.1
287884223.00154579,271902337.89011103,0.1
287884223.00154579,-271902337.89011103,0.1
-287884223.00154579,-271902337.89011103,0.1
-287884223.00154579,271902337.89011103,0.1
245987995.14706978,149739734.84714746,0.1
245987995.14706978,-149739734.84714746,0.1
-245987995.14706978,-149739734.84714746,0.1
-245987995.14706978,149739734.84714746,0.1
343470006.95960629,277695189.50931799,0.1
343470006.95960629,-277695189.50931799,0.1
-343470006.95960629,-277695189.50931799,0.1
-343470006.95960629,277695189.50931799,0.1
55377917.972162142,245335831.02383801,0.1
55377917.972162142,-245335831.02383801,0.1
-55377917.972162142,-245335831.02383801,0.1
-55377917.972162142,245335831.02383801,0.1
198694221.46195608,83580913.185434088,0.1
198694221.46195608,-83580913.185434088,0.1
-198694221.46195608,-83580913.185434088,0.1
-198694221.46195608,83580913.185434088,0.1
335583647.73188668,316552493.15774137,0.1
335583647.73188668,-316552493.15774137,0.1
-335583647.73188668,-316552493.15774137,0.1
-335583647.73188668,316552493.15774137,0.1
175090445.28454247,284449394.00753748,0.1
175090445.28454247,-284449394.00753748,0.1
-175090445.28454247,-284449394.00753748,0.1
-175090445.28454247,284449394.00753748,0.1
17750319.624869827,58272382.561640419,0.1
17750319.624869827,-58272382.561640419,0.1
-17750319.624869827,-58272382.561640419,0.1
-17750319.624869827,58272382.561640419,0.1
95745626.038621575,21959866.89788384,0.1
95745626.038621575,-21959866.89788384,0.1
-95745626.038621575,-21959866.89788384,0.1
-95745626.038621575,21959866.89788384,0.1
252128233.97047153,111669365.96614921,0.1
252128233.97047153,-111669365.96614921,0.1
-252128233.97047153,-111669365.96614921,0.1
-252128233.97047153,111669365.96614921,0.1
147094044.72527769,44037930.458985426,0.1
147094044.72527769,-44037930.458985426,0.1
-147094044.72527769,-44037930.458985426,0.1
-147094044.72527769,44037930.458985426,0.1
362369240.03447539,161294147.53183895,0.1
362369240.03447539,-161294147.53183895,0.1
-362369240.03447539,-161294147.53183895,0.1
-362369240.03447539,161294147.53183895,0.1
