sigma_x,sigma_y,tau_xy
-3728807069.8184834,-4090903947.6652699,0.1
-3728807069.8184834,4090903947.6652699,0.1
3860788648.1403742,2699919217.7416415,0.1
3860788648.1403742,-2699919217.7416415,0.1
-3860788648.1403742,-2699919217.7416415,0.1
-3860788648.1403742,2699919217.7416415,0.1
1662618045.5250552,3605786606.9122486,0.1
1662618045.5250552,-3605786606.9122486,0.1
-1662618045.5250552,-3605786606.9122486,0.1
-1662618045.5250552,3605786606.9122486,0.1
194990626.77677011,3593628215.815639,0.1
194990626.77677011,-3593628215.815639,0.1
-194990626.77677011,-3593628215.815639,0.1
-194990626.77677011,3593628215.815639,0.1
3965929148.575141,281337614.06634593,0.1
3965929148.575141,-281337614.06634593,0.1
-3965929148.575141,-281337614.06634593,0.1
-3965929148.575141,281337614.06634593,0.1
3962616035.3551354,564569501.44131374,0.1
3962616035.3551354,-564569501.44131374,0.1
-3962616035.3551354,-564569501.44131374,0.1
-3962616035.3551354,564569501.44131374,0.1
1878326338.1901827,218026027.87275803,0.1
1878326338.1901827,-218026027.87275803,0.1
-1878326338.1901827,-218026027.87275803,0.1
-1878326338.1901827,218026027.87275803,0.1
1210488862.3428969,1011765333.4987857,0.1
1210488862.3428969,-1011765333.4987857,0.1
-1210488862.3428969,-1011765333.4987857,0.1
-1210488862.3428969,1011765333.4987857,0.1
1777187730.5845418,2541273548.8350396,0.1
1777187730.5845418,-2541273548.8350396,0.1
-1777187730.5845418,-2541273548.8350396,0.1
-1777187730.5845418,2541273548.8350396,0.1
630241748.47581339,2078626231.7044539,0.1
630241748.47581339,-2078626231.7044539,0.1
-630241748.47581339,-2078626231.7044539,0.1
-630241748.47581339,2078626231.7044539,0.1
1135868286.204596,1751390523.9720972,0.1
1135868286.204596,-1751390523.9720972,0.1
-1135868286.204596,-1751390523.9720972,0.1
-1135868286.204596,1751390523.9720972,0.1
4066015869.5997005,2721352167.0785165,0.1
4066015869.5997005,-2721352167.0785165,0.1
-4066015869.5997005,-2721352167.0785165,0.1
-4066015869.5997005,2721352167.0785165,0.1
1620342678.4513943,1777759590.2371221,0.1
1620342678.4513943,-1777759590.2371221,0.1
-1620342678.4513943,-1777759590.2371221,0.1
-1620342678.4513943,1777759590.2371221,0.1
792167784.88389742,1645075220.2668939,0.1
792167784.88389742,-1645075220.2668939,0.1
-792167784.88389742,-1645075220.2668939,0.1
-792167784.88389742,1645075220.2668939,0.1
3969829927.3844886,2276821885.4586768,0.1
3969829927.3844886,-2276821885.4586768,0.1
-3969829927.3844886,-2276821885.4586768,0.1
-3969829927.3844886,2276821885.4586768,0.1
115480841.51092498,2954080462.3949828,0.1
115480841.51092498,-2954080462.3949828,0.1
-115480841.51092498,-2954080462.3949828,0.1
-115480841.51092498,2954080462.3949828,0.1
1928753284.2378962,4100699665.8158722,0.1
1928753284.2378962,-4100699665.8158722,0.1
-1928753284.2378962,-4100699665.8158722,0.1
-1928753284.2378962,4100699665.8158722,0.1
4086147390.8048859,1819130923.1634407,0.1
4086147390.8048859,-1819130923.1634407,0.1
-4086147390.8048859,-1819130923.1634407,0.1
-4086147390.8048859,1819130923.1634407,0.1
3923184874.7116079,2473574273.955399,0.1
3923184874.7116079,-2473574273.955399,0.1
-3923184874.7116079,-2473574273.955399,0.1
-3923184874.7116079,2473574273.955399,0.1
969626054.03144979,145012336.06845501,0.1
969626054.03144979,-145012336.06845501,0.1
-969626054.03144979,-145012336.06845501,0.1
-969626054.03144979,145012336.06845501,0.1
3816964086.5822778,3997636471.2816782,0.1
3816964086.5822778,-3997636471.2816782,0.1
-3816964086.5822778,-3997636471.2816782,0.1
-3816964086.5822778,3997636471.2816782,0.1
4243734057.9916735,2892944787.2022901,0.1
4243734057.9916735,-2892944787.2022901,0.1
-4243734057.9916735,-2892944787.2022901,0.1
-4243734057.9916735,2892944787.2022901,0.1
1086514229.8607364,2890854338.7856703,0.1
1086514229.8607364,-2890854338.7856703,0.1
-1086514229.8607364,-2890854338.7856703,0.1
-1086514229.8607364,2890854338.7856703,0.1
2955089601.8835263,2330306142.0502129,0.1
2955089601.8835263,-2330306142.0502129,0.1
-2955089601.8835263,-2330306142.0502129,0.1
-2955089601.8835263,2330306142.0502129,0.1
2048622370.3608913,2117040536.6974392,0.1
2048622370.3608913,-2117040536.6974392,0.1
-2048622370.3608913,-2117040536.6974392,0.1
-2048622370.3608913,2117040536.6974392,0.1
2759080279.8803425,2991184876.2293415,0.1
2759080279.8803425,-2991184876.2293415,0.1
-2759080279.8803425,-2991184876.2293415,0.1
-2759080279.8803425,2991184876.2293415,0.1
2390938750.2556334,1248642429.1316717,0.1
2390938750.2556334,-1248642429.1316717,0.1
-2390938750.2556334,-1248642429.1316717,0.1
-2390938750.2556334,1248642429.1316717,0.1
558287002.32590687,836512108.7270093,0.1
558287002.32590687,-836512108.7270093,0.1
-558287002.32590687,-836512108.7270093,0.1
-558287002.32590687,836512108.7270093,0.1
2174365405.7493668,3610640527.7240391,0.1
2174365405.7493668,-3610640527.7240391,0.1
-2174365405.7493668,-3610640527.7240391,0.1
-2174365405.7493668,3610640527.7240391,0.1
1286374243.0402281,566858809.18861365,0.1
1286374243.0402281,-566858809.18861365,0.1
-1286374243.0402281,-566858809.18861365,0.1
-1286374243.0402281,566858809.18861365,0.1
105526539.94894004,547429360.85390484,0.1
105526539.94894004,-547429360.85390484,0.1
-105526539.94894004,-547429360.85390484,0.1
-105526539.94894004,547429360.85390484,0.1
1151721545.201659,2950383038.1976485,0.1
1151721545.201659,-2950383038.1976485,0.1
-1151721545.201659,-2950383038.1976485,0.1
-1151721545.201659,2950383038.1976485,0.1
2863937788.5348468,1235282891.3973167,0.1
2863937788.5348468,-1235282891.3973167,0.1
-2863937788.5348468,-1235282891.3973167,0.1
-2863937788.5348468,1235282891.3973167,0.1
1217648449.9433222,1644668027.2824147,0.1
1217648449.9433222,-1644668027.2824147,0.1
-1217648449.9433222,-1644668027.2824147,0.1
-1217648449.9433222,1644668027.2824147,0.1
1697873638.349694,1410773109.478127,0.1
1697873638.349694,-1410773109.478127,0.1
-1697873638.349694,-1410773109.478127,0.1
-1697873638.349694,1410773109.478127,0.1
1091356454.7378037,1534575185.8461652,0.1
1091356454.7378037,-1534575185.8461652,0.1
-1091356454.7378037,-1534575185.8461652,0.1
-1091356454.7378037,1534575185.8461652,0.1
1149130834.0342073,3027496751.9977942,0.1
1149130834.0342073,-3027496751.9977942,0.1
-1149130834.0342073,-3027496751.9977942,0.1
-1149130834.0342073,3027496751.9977942,0.1
997000074.80414021,2449778760.4992867,0.1
997000074.80414021,-2449778760.4992867,0.1
-997000074.80414021,-2449778760.4992867,0.1
-997000074.80414021,2449778760.4992867,0.1
1555555339.8814282,3588265756.4350023,0.1
1555555339.8814282,-3588265756.4350023,0.1
-1555555339.8814282,-3588265756.4350023,0.1
-1555555339.8814282,3588265756.4350023,0.1
712659441.33131874,4169673777.7966113,0.1
712659441.33131874,-4169673777.7966113,0.1
-712659441.33131874,-4169673777.7966113,0.1
-712659441.33131874,4169673777.7966113,0.1
1981396799.1657155,3783049526.4018669,0.1
1981396799.1657155,-3783049526.4018669,0.1
-1981396799.1657155,-3783049526.4018669,0.1
-1981396799.1657155,3783049526.4018669,0.1
285846040.06598026,2315084153.0678267,0.1
285846040.06598026,-2315084153.0678267,0.1
-285846040.06598026,-2315084153.0678267,0.1
-285846040.06598026,2315084153.0678267,0.1
2590858819.7939095,1087298757.9014103,0.1
2590858819.7939095,-1087298757.9014103,0.1
-2590858819.7939095,-1087298757.9014103,0.1
-2590858819.7939095,1087298757.9014103,0.1
3337605026.4536133,2620817586.0813017,0.1
3337605026.4536133,-2620817586.0813017,0.1
-3337605026.4536133,-2620817586.0813017,0.1
-3337605026.4536133,2620817586.0813017,0.1
557816761.22691083,1235181526.8185399,0.1
557816761.22691083,-1235181526.8185399,0.1
-557816761.22691083,-1235181526.8185399,0.1
-557816761.22691083,1235181526.8185399,0.1
1590924423.6240327,722505261.01508391,0.1
1590924423.6240327,-722505261.01508391,0.1
-1590924423.6240327,-722505261.01508391,0.1
-1590924423.6240327,722505261.01508391,0.1
3176706971.5551672,1197986635.1276464,0.1
3176706971.5551672,-1197986635.1276464,0.1
-3176706971.5551672,-1197986635.1276464,0.1
-3176706971.5551672,1197986635.1276464,0.1
3395186227.3660474,2540300653.0332289,0.1
3395186227.3660474,-2540300653.0332289,0.1
-3395186227.3660474,-2540300653.0332289,0.1
-3395186227.3660474,2540300653.0332289,0.1
3095994151.4452138,3067604062.0093646,0.1
3095994151.4452138,-3067604062.0093646,0.1
-3095994151.4452138,-3067604062.0093646,0.1
-3095994151.4452138,3067604062.0093646,0.1
3785801173.8140635,797851671.33058548,0.1
3785801173.8140635,-797851671.33058548,0.1
-3785801173.8140635,-797851671.33058548,0.1
-3785801173.8140635,797851671.33058548,0.1
1925657267.5802009,3805416372.1206307,0.1
1925657267.5802009,-3805416372.1206307,0.1
-1925657267.5802009,-3805416372.1206307,0.1
-1925657267.5802009,3805416372.1206307,0.1
135344187.89172652,1480230648.661329,0.1
135344187.89172652,-1480230648.661329,0.1
-135344187.89172652,-1480230648.661329,0.1
-135344187.89172652,1480230648.661329,0.1
1606700812.2987418,3124121683.8313246,0.1
1606700812.2987418,-3124121683.8313246,0.1
-1606700812.2987418,-3124121683.8313246,0.1
-1606700812.2987418,3124121683.8313246,0.1
6855248.8807969056,2583426429.5330148,0.1
6855248.8807969056,-2583426429.5330148,0.1
-6855248.8807969056,-2583426429.5330148,0.1
-6855248.8807969056,2583426429.5330148,0.1
1052213795.101259,2840074296.5871072,0.1
1052213795.101259,-2840074296.5871072,0.1
-1052213795.101259,-2840074296.5871072,0.1
-1052213795.101259,2840074296.5871072,0.1
1519677640.1872716,1419763683.4386885,0.1
1519677640.1872716,-1419763683.4386885,0.1
-1519677640.1872716,-1419763683.4386885,0.1
-1519677640.1872716,1419763683.4386885,0.1
2370053396.9098687,1510761324.3598175,0.1
2370053396.9098687,-1510761324.3598175,0.1
-2370053396.9098687,-1510761324.3598175,0.1
-2370053396.9098687,1510761324.3598175,0.1
247762951.41133931,4076019324.1791201,0.1
247762951.41133931,-4076019324.1791201,0.1
-247762951.41133931,-4076019324.1791201,0.1
-247762951.41133931,4076019324.1791201,0.1
994020177.26740241,1756097039.5293601,0.1
994020177.26740241,-1756097039.5293601,0.1
-994020177.26740241,-1756097039.5293601,0.1
-994020177.26740241,1756097039.5293601,0.1
2089415133.3138001,726769763.04399848,0.1
2089415133.3138001,-726769763.04399848,0.1
-2089415133.3138001,-726769763.04399848,0.1
-2089415133.3138001,726769763.04399848,0.1
2804202506.7548804,1721289174.0391324,0.1
2804202506.7548804,-1721289174.0391324,0.1
-2804202506.7548804,-1721289174.0391324,0.1
-2804202506.7548804,1721289174.0391324,0.1
1375592485.0798662,3233893843.8248625,0.1
1375592485.0798662,-3233893843.8248625,0.1
-1375592485.0798662,-3233893843.8248625,0.1
-1375592485.0798662,3233893843.8248625,0.1
4015111278.5727415,2702051440.9645734,0.1
4015111278.5727415,-2702051440.9645734,0.1
-4015111278.5727415,-2702051440.9645734,0.1
-4015111278.5727415,2702051440.9645734,0.1
2868155830.6015005,1018846965.7680559,0.1
2868155830.6015005,-1018846965.7680559,0.1
-2868155830.6015005,-1018846965.7680559,0.1
-2868155830.6015005,1018846965.7680559,0.1
4289327853.4281936,1078066136.0315685,0.1
4289327853.4281936,-1078066136.0315685,0.1
-4289327853.4281936,-1078066136.0315685,0.1
-4289327853.4281936,1078066136.0315685,0.1
3731221762.4602771,95460306.415381849,0.1
3731221762.4602771,-95460306.415381849,0.1
-3731221762.4602771,-95460306.415381849,0.1
-3731221762.4602771,95460306.415381849,0.1
1647785018.0516477,3777614531.9639788,0.1
1647785018.0516477,-3777614531.9639788,0.1
-1647785018.0516477,-3777614531.9639788,0.1
-1647785018.0516477,3777614531.9639788,0.1
3660745078.4773459,1352232792.965055,0.1
3660745078.4773459,-1352232792.965055,0.1
-3660745078.4773459,-1352232792.965055,0.1
-3660745078.4773459,1352232792.965055,0.1
527176931.94843543,3752480658.4000144,0.1
527176931.94843543,-3752480658.4000144,0.1
-527176931.94843543,-3752480658.4000144,0.1
-527176931.94843543,3752480658.4000144,0.1
3867280247.6584086,2448559948.2758646,0.1
3867280247.6584086,-2448559948.2758646,0.1
-3867280247.6584086,-2448559948.2758646,0.1
-3867280247.6584086,2448559948.2758646,0.1
3619185372.7065463,2496244324.6173882,0.1
3619185372.7065463,-2496244324.6173882,0.1
-3619185372.7065463,-2496244324.6173882,0.1
-3619185372.7065463,2496244324.6173882,0.1
3607435821.2233415,2433055550.2092361,0.1
3607435821.2233415,-2433055550.2092361,0.1
-3607435821.2233415,-2433055550.2092361,0.1
-3607435821.2233415,2433055550.2092361,0.1
551065301.81408489,2290576184.6284671,0.1
551065301.81408489,-2290576184.6284671,0.1
-551065301.81408489,-2290576184.6284671,0.1
-551065301.81408489,2290576184.6284671,0.1
2759231474.6808047,1223007758.9406364,0.1
2759231474.6808047,-1223007758.9406364,0.1
-2759231474.6808047,-1223007758.9406364,0.1
-2759231474.6808047,1223007758.9406364,0.1
2509310976.7674441,488158630.02533829,0.1
2509310976.7674441,-488158630.02533829,0.1
-2509310976.7674441,-488158630.02533829,0.1
-2509310976.7674441,488158630.02533829,0.1
3764470242.7669683,850164991.6455909,0.1
3764470242.7669683,-850164991.6455909,0.1
-3764470242.7669683,-850164991.6455909,0.1
-3764470242.7669683,850164991.6455909,0.1
954784049.45000088,2607750168.9152918,0.1
954784049.45000088,-2607750168.9152918,0.1
-954784049.45000088,-2607750168.9152918,0.1
-954784049.45000088,2607750168.9152918,0.1
1290245075.6273689,1339478355.0268998,0.1
1290245075.6273689,-1339478355.0268998,0.1
-1290245075.6273689,-1339478355.0268998,0.1
-1290245075.6273689,1339478355.0268998,0.1
2844846924.4225545,3734592989.577282,0.1
2844846924.4225545,-3734592989.577282,0.1
-2844846924.4225545,-3734592989.577282,0.1
-2844846924.4225545,3734592989.577282,0.1
2663385070.882185,2340385547.4449406,0.1
2663385070.882185,-2340385547.4449406,0.1
-2663385070.882185,-2340385547.4449406,0.1
-2663385070.882185,2340385547.4449406,0.1
618893084.9829061,1406920924.9149897,0.1
618893084.9829061,-1406920924.9149897,0.1
-618893084.9829061,-1406920924.9149897,0.1
-618893084.9829061,1406920924.9149897,0.1
3314344620.8226833,1010830774.4280477,0.1
3314344620.8226833,-1010830774.4280477,0.1
-3314344620.8226833,-1010830774.4280477,0.1
-3314344620.8226833,1010830774.4280477,0.1
