sigma_x,sigma_y,tau_xy
-432508726.28060281,-1148404695.9106796,0.1
-432508726.28060281,1148404695.9106796,0.1
697597365.11968458,1465640434.62023,0.1
697597365.11968458,-1465640434.62023,0.1
-697597365.11968458,-1465640434.62023,0.1
-697597365.11968458,1465640434.62023,0.1
1325229755.1250539,780250426.59817767,0.1
1325229755.1250539,-780250426.59817767,0.1
-1325229755.1250539,-780250426.59817767,0.1
-1325229755.1250539,780250426.59817767,0.1
466531836.14509553,987802867.67901111,0.1
466531836.14509553,-987802867.67901111,0.1
-466531836.14509553,-987802867.67901111,0.1
-466531836.14509553,987802867.67901111,0.1
958437522.57425976,96670096.197322473,0.1
958437522.57425976,-96670096.197322473,0.1
-958437522.57425976,-96670096.197322473,0.1
-958437522.57425976,96670096.197322473,0.1
1178496867.6899023,1114918649.195997,0.1
1178496867.6899023,-1114918649.195997,0.1
-1178496867.6899023,-1114918649.195997,0.1
-1178496867.6899023,1114918649.195997,0.1
1263484515.7144501,196463098.61782691,0.1
1263484515.7144501,-196463098.61782691,0.1
-1263484515.7144501,-196463098.61782691,0.1
-1263484515.7144501,196463098.61782691,0.1
730675156.04201877,50998817.831304066,0.1
730675156.04201877,-50998817.831304066,0.1
-730675156.04201877,-50998817.831304066,0.1
-730675156.04201877,50998817.831304066,0.1
195410936.85494897,180915508.18099719,0.1
195410936.85494897,-180915508.18099719,0.1
-195410936.85494897,-180915508.18099719,0.1
-195410936.85494897,180915508.18099719,0.1
724469117.64489949,647331562.21413338,0.1
724469117.64489949,-647331562.21413338,0.1
-724469117.64489949,-647331562.21413338,0.1
-724469117.64489949,647331562.21413338,0.1
151926537.21971068,241517782.93257892,0.1
151926537.21971068,-241517782.93257892,0.1
-151926537.21971068,-241517782.93257892,0.1
-151926537.21971068,241517782.93257892,0.1
1333951126.3107641,216213022.07556367,0.1
1333951126.3107641,-216213022.07556367,0.1
-1333951126.3107641,-216213022.07556367,0.1
-1333951126.3107641,216213022.07556367,0.1
590022939.60499322,457505804.48498321,0.1
590022939.60499322,-457505804.48498321,0.1
-590022939.60499322,-457505804.48498321,0.1
-590022939.60499322,457505804.48498321,0.1
1280023685.8555074,56231190.678134054,0.1
1280023685.8555074,-56231190.678134054,0.1
-1280023685.8555074,-56231190.678134054,0.1
-1280023685.8555074,56231190.678134054,0.1
300023957.28344321,529452609.02599359,0.1
300023957.28344321,-529452609.02599359,0.1
-300023957.28344321,-529452609.02599359,0.1
-300023957.28344321,529452609.02599359,0.1
552591966.62629521,720748941.10149205,0.1
552591966.62629521,-720748941.10149205,0.1
-552591966.62629521,-720748941.10149205,0.1
-552591966.62629521,720748941.10149205,0.1
1498588047.7638638,1071321964.6693274,0.1
1498588047.7638638,-1071321964.6693274,0.1
-1498588047.7638638,-1071321964.6693274,0.1
-1498588047.7638638,1071321964.6693274,0.1
492533015.53362966,898083323.20383072,0.1
492533015.53362966,-898083323.20383072,0.1
-492533015.53362966,-898083323.20383072,0.1
-492533015.53362966,898083323.20383072,0.1
1080433059.709105,1250229860.3080978,0.1
1080433059.709105,-1250229860.3080978,0.1
-1080433059.709105,-1250229860.3080978,0.1
-1080433059.709105,1250229860.3080978,0.1
417796423.7981981,1512184943.5491114,0.1
417796423.7981981,-1512184943.5491114,0.1
-417796423.7981981,-1512184943.5491114,0.1
-417796423.7981981,1512184943.5491114,0.1
1137265897.9453456,148733922.44011572,0.1
1137265897.9453456,-148733922.44011572,0.1
-1137265897.9453456,-148733922.44011572,0.1
-1137265897.9453456,148733922.44011572,0.1
963855985.53360105,711918271.53751135,0.1
963855985.53360105,-711918271.53751135,0.1
-963855985.53360105,-711918271.53751135,0.1
-963855985.53360105,711918271.53751135,0.1
350942172.47945637,599279484.50852132,0.1
350942172.47945637,-599279484.50852132,0.1
-350942172.47945637,-599279484.50852132,0.1
-350942172.47945637,599279484.50852132,0.1
883591669.22847402,36025047.930813268,0.1
883591669.22847402,-36025047.930813268,0.1
-883591669.22847402,-36025047.930813268,0.1
-883591669.22847402,36025047.930813268,0.1
745154914.64044595,186567775.86068231,0.1
745154914.64044595,-186567775.86068231,0.1
-745154914.64044595,-186567775.86068231,0.1
-745154914.64044595,186567775.86068231,0.1
11063365.341669552,1319681024.1428993,0.1
11063365.341669552,-1319681024.1428993,0.1
-11063365.341669552,-1319681024.1428993,0.1
-11063365.341669552,1319681024.1428993,0.1
948050401.40399575,345371284.39098006,0.1
948050401.40399575,-345371284.39098006,0.1
-948050401.40399575,-345371284.39098006,0.1
-948050401.40399575,345371284.39098006,0.1
626806688.22219121,655014345.08000731,0.1
626806688.22219121,-655014345.08000731,0.1
-626806688.22219121,-655014345.08000731,0.1
-626806688.22219121,655014345.08000731,0.1
506324164.59366101,1191141348.0650775,0.1
506324164.59366101,-1191141348.0650775,0.1
-506324164.59366101,-1191141348.0650775,0.1
-506324164.59366101,1191141348.0650775,0.1
718529000.82816982,631580378.48778605,0.1
718529000.82816982,-631580378.48778605,0.1
-718529000.82816982,-631580378.48778605,0.1
-718529000.82816982,631580378.48778605,0.1
470851563.65564173,102102588.95680019,0.1
470851563.65564173,-102102588.95680019,0.1
-470851563.65564173,-102102588.95680019,0.1
-470851563.65564173,102102588.95680019,0.1
832284471.86010754,255251464.8864938,0.1
832284471.86010754,-255251464.8864938,0.1
-832284471.86010754,-255251464.8864938,0.1
-832284471.86010754,255251464.8864938,0.1
1408494344.1453562,376569719.2719298,0.1
1408494344.1453562,-376569719.2719298,0.1
-1408494344.1453562,-376569719.2719298,0.1
-1408494344.1453562,376569719.2719298,0.1
1283053488.3439119,175495315.05698073,0.1
1283053488.3439119,-175495315.05698073,0.1
-1283053488.3439119,-175495315.05698073,0.1
-1283053488.3439119,175495315.05698073,0.1
687613812.0847919,1406864125.2311091,0.1
687613812.0847919,-1406864125.2311091,0.1
-687613812.0847919,-1406864125.2311091,0.1
-687613812.0847919,1406864125.2311091,0.1
938453562.16899121,288405943.17764366,0.1
938453562.16899121,-288405943.17764366,0.1
-938453562.16899121,-288405943.17764366,0.1
-938453562.16899121,288405943.17764366,0.1
944303891.82462728,355254039.50494689,0.1
944303891.82462728,-355254039.50494689,0.1
-944303891.82462728,-355254039.50494689,0.1
-944303891.82462728,355254039.50494689,0.1
151178832.01195395,20199131.781479023,0.1
151178832.01195395,-20199131.781479023,0.1
-151178832.01195395,-20199131.781479023,0.1
-151178832.01195395,20199131.781479023,0.1
1417744668.0174427,939105951.51072621,0.1
1417744668.0174427,-939105951.51072621,0.1
-1417744668.0174427,-939105951.51072621,0.1
-1417744668.0174427,939105951.51072621,0.1
58865015.664303564,1512666270.6135879,0.1
58865015.664303564,-1512666270.6135879,0.1
-58865015.664303564,-1512666270.6135879,0.1
-58865015.664303564,1512666270.6135879,0.1
536438512.48170245,961540632.76676989,0.1
536438512.48170245,-961540632.76676989,0.1
-536438512.48170245,-961540632.76676989,0.1
-536438512.48170245,961540632.76676989,0.1
419627080.05169195,672778687.17728174,0.1
419627080.05169195,-672778687.17728174,0.1
-419627080.05169195,-672778687.17728174,0.1
-419627080.05169195,672778687.17728174,0.1
425979168.64551413,1536941855.1723495,0.1
425979168.64551413,-1536941855.1723495,0.1
-425979168.64551413,-1536941855.1723495,0.1
-425979168.64551413,1536941855.1723495,0.1
874814151.6320132,870553184.87299454,0.1
874814151.6320132,-870553184.87299454,0.1
-874814151.6320132,-870553184.87299454,0.1
-874814151.6320132,870553184.87299454,0.1
252181676.99566638,304657079.2413398,0.1
252181676.99566638,-304657079.2413398,0.1
-252181676.99566638,-304657079.2413398,0.1
-252181676.99566638,304657079.2413398,0.1
759989393.62362075,119277848.25822282,0.1
759989393.62362075,-119277848.25822282,0.1
-759989393.62362075,-119277848.25822282,0.1
-759989393.62362075,119277848.25822282,0.1
1174832500.5247121,1137697600.5321262,0.1
1174832500.5247121,-1137697600.5321262,0.1
-1174832500.5247121,-1137697600.5321262,0.1
-1174832500.5247121,1137697600.5321262,0.1
706379627.13492727,584391930.96823704,0.1
706379627.13492727,-584391930.96823704,0.1
-706379627.13492727,-584391930.96823704,0.1
-706379627.13492727,584391930.96823704,0.1
30049811.681779578,487454898.44008368,0.1
30049811.681779578,-487454898.44008368,0.1
-30049811.681779578,-487454898.44008368,0.1
-30049811.681779578,487454898.44008368,0.1
619725690.77403307,699047489.46206582,0.1
619725690.77403307,-699047489.46206582,0.1
-619725690.77403307,-699047489.46206582,0.1
-619725690.77403307,699047489.46206582,0.1
857582268.91594052,582497783.4147222,0.1
857582268.91594052,-582497783.4147222,0.1
-857582268.91594052,-582497783.4147222,0.1
-857582268.91594052,582497783.4147222,0.1
827217773.1770196,543641040.52724659,0.1
827217773.1770196,-543641040.52724659,0.1
-827217773.1770196,-543641040.52724659,0.1
-827217773.1770196,543641040.52724659,0.1
400100502.6840235,354832069.90482086,0.1
400100502.6840235,-354832069.90482086,0.1
-400100502.6840235,-354832069.90482086,0.1
-400100502.6840235,354832069.90482086,0.1
27685460.982481822,996341990.60283542,0.1
27685460.982481822,-996341990.60283542,0.1
-27685460.982481822,-996341990.60283542,0.1
-27685460.982481822,996341990.60283542,0.1
1184187944.4046705,248687838.83584565,0.1
1184187944.4046705,-248687838.83584565,0.1
-1184187944.4046705,-248687838.83584565,0.1
-1184187944.4046705,248687838.83584565,0.1
1053961743.5231305,1371956986.2683635,0.1
1053961743.5231305,-1371956986.2683635,0.1
-1053961743.5231305,-1371956986.2683635,0.1
-1053961743.5231305,1371956986.2683635,0.1
970088043.46199942,1206112391.5854406,0.1
970088043.46199942,-1206112391.5854406,0.1
-970088043.46199942,-1206112391.5854406,0.1
-970088043.46199942,1206112391.5854406,0.1
78158616.755939588,1354036078.9084513,0.1
78158616.755939588,-1354036078.9084513,0.1
-78158616.755939588,-1354036078.9084513,0.1
-78158616.755939588,1354036078.9084513,0.1
878247680.22072518,1032332380.1359506,0.1
878247680.22072518,-1032332380.1359506,0.1
-878247680.22072518,-1032332380.1359506,0.1
-878247680.22072518,1032332380.1359506,0.1
1090425912.2379329,507562795.47845644,0.1
1090425912.2379329,-507562795.47845644,0.1
-1090425912.2379329,-507562795.47845644,0.1
-1090425912.2379329,507562795.47845644,0.1
179548708.16466966,98602300.706473887,0.1
179548708.16466966,-98602300.706473887,0.1
-179548708.16466966,-98602300.706473887,0.1
-179548708.16466966,98602300.706473887,0.1
1416220927.2597253,1020355441.1159071,0.1
1416220927.2597253,-1020355441.1159071,0.1
-1416220927.2597253,-1020355441.1159071,0.1
-1416220927.2597253,1020355441.1159071,0.1
1370127463.6911361,1026081421.2365527,0.1
1370127463.6911361,-1026081421.2365527,0.1
-1370127463.6911361,-1026081421.2365527,0.1
-1370127463.6911361,1026081421.2365527,0.1
751873352.82834542,1212858872.9415274,0.1
751873352.82834542,-1212858872.9415274,0.1
-751873352.82834542,-1212858872.9415274,0.1
-751873352.82834542,1212858872.9415274,0.1
649165296.670681,986521527.95798278,0.1
649165296.670681,-986521527.95798278,0.1
-649165296.670681,-986521527.95798278,0.1
-649165296.670681,986521527.95798278,0.1
904768580.28706336,639157600.49616134,0.1
904768580.28706336,-639157600.49616134,0.1
-904768580.28706336,-639157600.49616134,0.1
-904768580.28706336,639157600.49616134,0.1
777364828.89973521,1049080443.1383997,0.1
777364828.89973521,-1049080443.1383997,0.1
-777364828.89973521,-1049080443.1383997,0.1
-777364828.89973521,1049080443.1383997,0.1
334459796.83965361,1317795642.8402181,0.1
334459796.83965361,-1317795642.8402181,0.1
-334459796.83965361,-1317795642.8402181,0.1
-334459796.83965361,1317795642.8402181,0.1
1225596363.9288385,426120926.22598445,0.1
1225596363.9288385,-426120926.22598445,0.1
-1225596363.9288385,-426120926.22598445,0.1
-1225596363.9288385,426120926.22598445,0.1
357238931.84781909,1120606643.1392791,0.1
357238931.84781909,-1120606643.1392791,0.1
-357238931.84781909,-1120606643.1392791,0.1
-357238931.84781909,1120606643.1392791,0.1
1298854146.5799825,871365045.43522322,0.1
1298854146.5799825,-871365045.43522322,0.1
-1298854146.5799825,-871365045.43522322,0.1
-1298854146.5799825,871365045.43522322,0.1
1225982429.0524609,582143172.39361727,0.1
1225982429.0524609,-582143172.39361727,0.1
-1225982429.0524609,-582143172.39361727,0.1
-1225982429.0524609,582143172.39361727,0.1
687742332.44545496,579315133.63908017,0.1
687742332.44545496,-579315133.63908017,0.1
-687742332.44545496,-579315133.63908017,0.1
-687742332.44545496,579315133.63908017,0.1
1207882633.767899,893685789.67523921,0.1
1207882633.767899,-893685789.67523921,0.1
-1207882633.767899,-893685789.67523921,0.1
-1207882633.767899,893685789.67523921,0.1
1351939673.4731417,69817325.687779412,0.1
1351939673.4731417,-69817325.687779412,0.1
-1351939673.4731417,-69817325.687779412,0.1
-1351939673.4731417,69817325.687779412,0.1
563970808.58397424,860249839.44987285,0.1
563970808.58397424,-860249839.44987285,0.1
-563970808.58397424,-860249839.44987285,0.1
-563970808.58397424,860249839.44987285,0.1
387519648.22287834,208489786.85191622,0.1
387519648.22287834,-208489786.85191622,0.1
-387519648.22287834,-208489786.85191622,0.1
-387519648.22287834,208489786.85191622,0.1
1438040692.781776,1119189037.9603994,0.1
1438040692.781776,-1119189037.9603994,0.1
-1438040692.781776,-1119189037.9603994,0.1
-1438040692.781776,1119189037.9603994,0.1
604224491.17806625,1057196358.7154341,0.1
604224491.17806625,-1057196358.7154341,0.1
-604224491.17806625,-1057196358.7154341,0.1
-604224491.17806625,1057196358.7154341,0.1
1014647395.4134861,288660948.12414366,0.1
1014647395.4134861,-288660948.12414366,0.1
-1014647395.4134861,-288660948.12414366,0.1
-1014647395.4134861,288660948.12414366,0.1
47191887.013844199,109122202.85431403,0.1
47191887.013844199,-109122202.85431403,0.1
-47191887.013844199,-109122202.85431403,0.1
-47191887.013844199,109122202.85431403,0.1
1405044518.2909834,1544108015.6171496,0.1
1405044518.2909834,-1544108015.6171496,0.1
-1405044518.2909834,-1544108015.6171496,0.1
-1405044518.2909834,1544108015.6171496,0.1
1060695770.9916822,1281216618.1812699,0.1
1060695770.9916822,-1281216618.1812699,0.1
-1060695770.9916822,-1281216618.1812699,0.1
-1060695770.9916822,1281216618.1812699,0.1
403559531.4674105,748078854.67927694,0.1
403559531.4674105,-748078854.67927694,0.1
-403559531.4674105,-748078854.67927694,0.1
-403559531.4674105,748078854.67927694,0.1
576525945.18678892,804122759.2198236,0.1
576525945.18678892,-804122759.2198236,0.1
-576525945.18678892,-804122759.2198236,0.1
-576525945.18678892,804122759.2198236,0.1
540689024.42369461,1017324318.8375561,0.1
540689024.42369461,-1017324318.8375561,0.1
-540689024.42369461,-1017324318.8375561,0.1
-540689024.42369461,1017324318.8375561,0.1
1107483301.7847054,1002832026.8055816,0.1
1107483301.7847054,-1002832026.8055816,0.1
-1107483301.7847054,-1002832026.8055816,0.1
-1107483301.7847054,1002832026.8055816,0.1
335384465.75137836,951722165.764498,0.1
335384465.75137836,-951722165.764498,0.1
-335384465.75137836,-951722165.764498,0.1
-335384465.75137836,951722165.764498,0.1
752378250.83984423,1522968030.1192093,0.1
752378250.83984423,-1522968030.1192093,0.1
-752378250.83984423,-1522968030.1192093,0.1
-752378250.83984423,1522968030.1192093,0.1
